idx,motor_speed,pm,stator_yoke,stator_tooth,stator_winding
534,-0.51323164,-1.4021508,-0.14260888,-0.4511662,-0.62974226
535,-0.7937077,0.33254415,-0.43488082,-0.2655047,-0.24398248
536,0.12286902,-0.8514124,-1.124183,-1.0679032,-0.9956821
537,2.024116,0.067999095,-0.7600957,-0.30934516,-0.0392452
538,-0.41219416,0.4184143,1.4704306,1.0617818,0.6136328
539,1.0221134,1.4312437,0.831828,1.3042755,1.5546604
540,-0.4378469,-0.8954084,-0.8002204,-0.59863454,-0.32739922
541,1.0038816,0.72592515,-0.024183832,0.3125269,0.40225834
542,-1.2224269,0.98389024,0.72620195,0.77998203,0.64135414
543,-0.11051922,-0.4063511,1.2910451,0.76711744,0.34692368
544,-1.2224307,0.7522899,-1.5981522,-1.7538481,-1.7701468
545,-0.27204815,0.4487621,1.8877853,1.6111261,1.2392913
546,-0.70237017,-1.0641248,-0.82049996,-0.91521794,-0.97692335
547,-1.222429,-0.68145895,-0.43815583,-0.7946956,-0.9772685
548,1.3477633,1.4391791,0.009670373,0.7894813,1.261606
549,-0.41079262,-1.0366255,-0.8153618,-0.8802734,-0.81077945
550,0.5734229,0.00747121,-0.14403337,-0.024697881,0.07694898
551,0.23436208,-1.0866364,-0.59807414,-0.48156372,-0.4248598
552,-1.1412883,-2.2882576,-0.7377101,-0.483734,0.0054049254
553,1.0435944,0.83037597,0.53700984,0.46185845,0.3788815
554,1.6183,1.3278009,0.9572214,0.95047736,0.7346815
555,-0.7625013,-0.8375603,0.018602211,0.76949173,1.6684824
556,-1.0680722,-0.764558,-0.86092144,-0.60783744,-0.43008283
557,1.0675815,-0.012517208,0.88608044,0.6514628,0.62066
558,-0.41079202,-1.661668,-1.3263466,-1.0712801,-0.28192517
559,-1.2224296,-0.5951929,-1.2975365,-1.5351852,-1.5663482
560,-1.222431,-1.6815624,-0.9477928,-1.0679032,-1.0123005
561,-1.2224286,-0.3148669,-1.2293624,-1.407254,-1.4058316
562,-1.1953797,-1.8331373,-1.5750606,-1.7519224,-1.6661985
563,1.4830301,1.7419342,1.3046565,1.39293,1.261606
564,1.4830282,0.3367026,-0.61883897,-0.18646225,0.017978428
565,1.4830377,0.42187798,-0.00970796,0.21188283,0.46361217
566,-0.6813345,-0.50814563,-0.3976164,-0.1751235,0.24351123
567,1.8124983,-0.48257175,0.13139129,0.01394352,-0.025144624
568,0.45712218,-0.006059722,-0.9967836,-0.9125159,-1.0043248
569,-0.77171844,-0.5577602,0.5097501,0.31185636,0.06282285
570,0.08497687,-1.1055633,-0.7511288,-0.91029364,-0.97692335
571,1.563739,0.29347828,-0.6826759,-0.22088435,-0.06796505
572,-0.857189,-1.7265551,-1.4086858,-1.4360943,-1.2852075
573,-1.2224299,-0.0070084054,-0.745094,-0.79551905,-0.94648445
574,2.0241191,-1.7149229,-1.3291577,-1.1571642,-0.9917864
575,-1.1953734,-1.9738868,-1.68072,-1.835852,-1.7628773
576,-0.494858,0.296437,-0.39227372,0.31369692,1.0088769
577,-0.14024742,-1.5893589,-1.2290075,-1.1820258,-1.059787
578,-0.95189434,-0.36451364,-1.1669048,-1.2135845,-1.2093891
579,-1.2224302,-0.29044905,-0.26905528,-0.6137103,-0.8388957
580,1.3819774,-0.27044094,0.66802794,0.39479873,0.29034072
581,0.18441148,-0.68925864,-1.3263115,-1.3699203,-1.4858575
582,1.3536457,0.22502027,0.11619018,0.13304493,0.017995855
583,-1.2224319,-1.2899569,-0.9381836,-1.2537942,-1.3392541
584,-1.2224306,0.05043271,-0.048632156,-0.35846522,-0.5384102
585,-1.1953739,-2.1325505,-1.7462858,-1.8698527,-1.7827717
586,1.7876252,1.8554591,2.2165346,1.9916204,1.8726101
587,-1.2224319,-0.803972,-0.058529407,-0.17157261,-0.2569565
588,-1.2224314,-0.02878969,-0.77964985,-0.89296466,-0.97722596
589,0.047705334,0.5465464,0.44799936,0.49832654,0.57621664
590,1.1567442,0.21841192,-0.48037708,-0.22459725,-0.06985661
591,0.6713988,-1.0694511,-0.05138134,0.08225185,0.20657866
592,0.3901838,0.61413044,-0.058153793,0.18219215,0.46087515
593,0.8773615,-0.20195025,-0.39753547,-0.22245446,-0.13899156
594,-0.23253106,-0.8471713,-1.0971323,-1.2097367,-1.2243097
595,-1.2224299,0.52492726,1.3291816,1.0008281,0.6121734
596,0.4242283,1.8184727,2.1268241,1.9916204,1.9874642
597,-0.6799489,0.37542444,-0.22614247,-0.026603809,0.13779134
598,0.9419413,-0.17063048,-0.3960025,-0.37993845,-0.52842873
599,1.4830227,1.6834815,-0.12795033,0.43461886,0.6219297
600,0.8455813,-0.7756566,-0.3992023,-0.22394615,-0.036882855
601,0.0010715956,1.307578,1.0266988,1.1458045,0.9838316
602,0.6713683,-1.2655575,-0.3975388,-0.453508,-0.45399714
603,-1.2106309,-0.62839806,-0.48519173,-0.43172216,-0.2504474
604,-0.9518834,-0.8899678,0.87839377,0.6102429,0.5691767
605,-1.0663277,-1.40956,0.42049965,0.7727045,1.261606
606,0.7622003,0.19751638,1.5436736,1.0440454,0.7503434
607,-0.66937184,0.9382227,1.3300422,1.1014987,0.7599554
608,-0.60017097,-1.1540122,-1.410577,-1.4705616,-1.4380038
609,1.3663615,-0.07917826,-0.4352017,-0.2666102,-0.22503321
610,1.0610281,0.9580992,0.77817357,0.99171793,0.89086556
611,0.06415755,0.16810454,-0.02191657,0.08050115,0.018566836
612,1.2248546,1.2342412,0.61413103,0.80446684,0.73813933
613,-0.32584378,1.4385054,1.1225369,1.1801709,1.0103933
614,-0.14024782,-1.120546,0.48677728,0.13258372,-0.024611399
615,0.42568344,1.4273149,1.2941921,1.5925251,1.2600563
616,-1.2224303,0.70744497,0.29815054,0.22080122,0.08897096
617,-0.7625021,-1.248406,-1.4337366,-1.3067133,-0.68090624
618,-1.1953696,-1.9666319,-1.6673768,-1.8325051,-1.7610424
619,0.53259313,1.8057264,1.9795287,1.8442348,1.5518435
620,-0.41079083,-1.826532,-1.2025688,-1.4222322,-1.4783016
621,0.6724837,0.10486538,0.20308991,0.46143013,0.75646764
622,1.198735,1.5521711,1.5999672,1.5339322,1.2581937
623,1.3477641,0.94031084,-0.057590175,0.6568119,1.1661656
624,0.17396325,-2.0996737,-1.0779371,-1.3359267,-1.2315986
625,-1.1899571,-0.32539755,-1.4149679,-1.5289947,-1.4799483
626,-1.2224315,-0.6297866,-0.29055697,-0.7629384,-0.97713524
627,-1.0601029,-1.9857494,-1.6705828,-1.8424473,-1.8183205
628,1.4631239,-0.41665903,-0.73473984,-0.43013975,-0.07310737
629,-1.2224312,1.2555457,0.8014049,0.38795882,0.017765544
630,0.7348822,0.2296438,-0.22652732,-0.08969468,0.13490884
631,0.94194317,0.6765912,-0.048419937,-0.028177138,-0.22756632
632,0.8229006,0.24780309,0.122398816,0.84333134,1.4135449
633,-0.16188869,-1.5492538,-1.439672,-1.5267417,-1.5419409
634,0.94193363,0.94533557,-0.047651783,0.6550338,1.1582037
635,0.88509434,1.7213265,0.5385552,1.112905,1.261606
636,0.47779405,0.38281453,1.2887716,1.0146205,0.9689573
637,0.26557308,-0.92938536,-1.1541247,-1.1870887,-1.2846423
638,-0.16527992,0.34429398,2.029258,1.9912614,2.28143
639,0.88290614,1.7781043,1.3803312,1.8430873,2.0752838
640,0.8594712,0.1740979,-0.5535606,-0.45360819,-0.5866869
641,-0.41079208,-0.29829988,-0.03335919,-0.2864183,-0.4882203
642,1.8888509,1.4494706,-0.057732705,0.77187884,1.261606
643,-1.222431,0.6984818,0.762173,0.3112719,-0.07517783
644,-0.8543967,1.0024108,0.57218516,0.96682763,1.261606
645,0.060579654,0.16672704,-0.55332553,-0.5696496,-0.7253752
646,-1.22243,0.10820463,-0.5232818,-0.872784,-1.0399173
647,-0.51393235,0.6806012,0.32178998,0.2347379,0.11906047
648,-0.4107924,0.06277209,1.5343002,1.0327424,0.569242
649,-0.13915123,0.47454062,0.84935343,0.8370866,1.0642354
650,-1.2224296,0.5553519,-0.041284468,-0.27847126,-0.4376042
651,-0.8571912,-1.7297708,-1.4091069,-1.4316494,-1.2853507
652,0.778092,0.2285123,-0.1725725,-0.053807676,0.013301956
653,1.390593,0.6387597,1.4575366,1.2467043,1.0173635
654,-1.2224327,-0.5980618,-0.47879726,-0.8307932,-0.99257743
655,0.845074,1.1216543,0.42270195,1.1538386,1.6449366
656,1.693771,1.9026666,2.264399,1.9916204,1.7583576
657,-0.8571939,-1.7196993,-1.0417893,-1.0679032,-0.881949
658,1.7535776,0.96476233,-0.05411221,0.77066207,1.261606
659,-0.57347256,-0.009342277,-0.39753547,-0.41068247,-0.4847719
660,0.40084141,-0.0062543117,0.11910866,-0.071225934,-0.2938176
661,-1.2224298,1.1103902,1.5529652,1.042546,0.5739066
662,-1.222428,0.38475177,1.3040742,0.79861975,0.39084074
663,1.7528784,1.0719806,1.9327455,1.5700134,1.1683505
664,0.3570536,0.9095926,1.3502305,1.1508249,0.97153634
665,-0.9951651,-1.2266353,-1.610625,-1.7947466,-1.7823836
666,0.63200647,0.983083,1.7805694,1.6417545,1.532989
667,0.18219373,-0.8707248,1.3353772,0.7772544,0.33810598
668,-0.39909673,0.59516156,-0.3975345,-0.14045846,-0.22473755
669,1.9044992,0.81270194,1.8775992,1.6711494,1.4636841
670,-0.95208365,0.957797,2.0342324,1.865004,1.9491556
671,-0.21760212,0.060298156,0.2960162,0.62235725,0.77272725
672,-1.2224308,0.53182435,0.24577948,0.31134334,0.28957167
673,-0.646165,-1.3551888,-1.588355,-1.7534856,-1.7624058
674,1.6063335,-0.11010741,0.29411882,0.32094303,0.29873264
675,0.16350605,-1.0075529,-1.2475001,-1.2329487,-1.1112577
676,-1.1412894,-0.28885463,0.44318962,-0.012838077,-0.32807913
677,-0.9951714,-1.562644,-1.7462939,-1.9394197,-1.8937168
678,-0.5731251,-1.2632473,0.22897768,1.0982546,2.2967565
679,-0.41079307,-1.7672237,-0.8037302,-0.8528139,-0.8087873
680,0.6174896,0.011812717,0.054366965,-0.15393142,-0.4231223
681,0.7250873,2.0886388,1.7691077,1.8788745,1.7624972
682,0.66042507,0.6026953,0.87951314,0.9642551,0.9682147
683,-0.19433956,0.7084981,1.040954,0.7702012,0.4137776
684,-1.1611263,0.18940079,-0.25775835,-0.24181652,-0.28923145
685,-0.9518935,-0.38473004,1.462764,0.83308434,0.30533612
686,-1.2224289,0.84187067,1.5685803,1.0639778,0.64368135
687,-1.1413006,-0.24249476,0.45083475,-0.00091968384,-0.32427654
688,-1.2224317,-1.3465712,-1.751843,-1.9857602,-1.9692017
689,1.4553435,0.038975958,-0.47915968,-0.18388648,-0.008465629
690,1.2119827,0.41320747,-0.0635488,-0.10888811,-0.22918895
691,-1.2224319,-0.40554556,-0.39753547,-0.6972298,-0.85010314
692,-1.2224314,-0.73775345,-1.3203348,-1.397808,-1.3368205
693,-1.2224308,0.67926264,-0.14057253,-0.30429184,-0.4746762
694,-1.2224312,0.4400344,-0.73584914,-0.5231776,-0.41915867
695,1.4830245,1.3667082,0.9219881,0.9592193,0.95287687
696,-1.0780498,-0.16749856,1.2911364,0.789363,0.39955825
697,0.44088435,0.10442047,0.13909332,-0.068125896,-0.36023676
698,0.8220845,-0.8264221,-0.30697253,-0.28461346,-0.31339043
699,-1.2224299,0.18972704,1.2394919,0.7014263,0.2749277
700,1.1320168,1.0410423,1.3363868,1.2685577,1.2336485
701,0.74048334,0.92705375,1.5874641,1.3750786,1.201375
702,-0.2885495,-0.504797,-0.5312522,-0.76230323,-0.97692335
703,-0.8571904,-1.7129972,-1.3244151,-1.3628496,-1.2257296
704,1.3526937,0.7145554,-0.057618327,0.24317114,0.3211441
705,0.12355808,0.9451645,0.8909603,0.7701955,0.47813937
706,-0.5185835,-0.2851877,1.2074593,0.69315314,0.27555183
707,1.2828265,1.5896385,0.0729547,0.8481631,1.261606
708,-1.2224298,-0.24897122,-1.4401184,-1.6798079,-1.6966715
709,-0.41079286,-0.92912734,-0.39753646,-0.2216669,-0.04536568
710,1.3076328,0.46822485,1.3562245,1.2805792,1.2609816
711,0.4593229,0.44001132,-0.23760457,0.010482126,0.20116594
712,-1.2224277,0.38121167,-0.43977442,-0.7619508,-0.902868
713,-0.5488775,0.14094082,-0.01745193,-0.27473584,-0.51989526
714,0.0042385226,-0.33150405,-0.05723917,0.09068687,0.016379623
715,-1.2224307,-0.7679881,-1.4730945,-1.7066356,-1.7231045
716,1.4207681,-0.92113644,-0.5989793,-0.41972357,-0.23012558
717,-0.06735731,0.3278812,0.1187295,-0.06902688,-0.32367623
718,-0.68133575,-2.2713697,-1.3221703,-1.6032944,-1.6288959
719,-1.2224287,-0.4250468,-1.745073,-1.8528233,-1.8453629
720,-1.222433,-1.3910592,-0.9434036,-1.2569311,-1.34504
721,-1.2224308,0.6341789,-1.2801996,-1.3665491,-1.3308524
722,-0.6540549,-0.53561205,-0.46554193,-0.37596422,-0.37263632
723,0.5631701,1.4223483,1.2946004,1.3823268,1.2620882
724,1.2376573,0.792309,0.6044761,0.80202717,0.9000013
725,-0.41078824,-0.29029217,-0.013988337,-0.21700229,-0.36059648
726,-0.614537,-0.94370496,-0.7577365,-0.7613458,-0.56247205
727,-0.7923145,1.5821711,2.086815,1.6856681,1.2616057
728,0.17787525,-0.22515349,-0.5565705,-0.53008074,-0.5392883
729,0.12484411,0.01569994,-0.41157648,-0.274111,-0.25527054
730,0.7488381,0.22551131,0.7927752,0.8072348,0.91339695
731,-1.1555566,0.7332893,1.293025,1.6792029,2.009898
732,-0.024961859,1.0787591,1.2191092,1.1718787,0.98811716
733,0.3937942,-0.77958536,0.78526413,0.24030493,-0.1687102
734,-0.4759345,-0.6641254,-0.39664072,0.007155593,0.5144301
735,-0.64616394,-1.4029648,-1.5958242,-1.753905,-1.76714
736,-0.7222906,0.20112325,0.11037742,0.35215703,0.5109938
737,0.9419422,0.37701046,-0.19961841,-0.2237186,-0.40624073
738,-1.222429,-1.373837,-0.9454173,-1.2565515,-1.3454231
739,1.143816,0.3936236,-0.5553052,-0.10846727,0.16330428
740,-1.2224314,0.14485376,0.7861626,0.31112865,-0.06330048
741,1.426194,-0.10119113,1.3387578,1.14047,0.90234387
742,-1.2224294,1.1081843,1.0838443,0.7702012,0.3809909
743,0.9823794,0.015131067,0.12089715,-0.011901904,-0.23267291
744,-0.15149818,0.9696895,1.5979218,1.2411095,0.79673374
745,0.20271726,-0.29595327,0.11360735,0.13768774,0.018723086
746,0.27575672,0.73459905,0.38127604,0.7556751,0.92635673
747,1.4830256,1.8698703,1.325862,1.4204335,1.261606
748,-0.050519608,0.16835774,1.6736547,1.4038368,1.2597337
749,1.5608017,0.84891623,1.2910466,1.2244624,1.0633357
750,-0.1231006,0.3999999,0.45907757,0.38422054,0.2686867
751,0.18440819,0.3114809,-1.0060182,-0.943134,-1.0608104
752,-0.6461613,-2.0025206,-1.6653724,-1.8298353,-1.8282402
753,-0.69439054,0.8256088,0.95122296,1.2276744,1.261606
754,1.529031,2.0193255,0.2598431,1.1596122,1.6684217
755,-1.1412878,-0.30451235,0.44425285,-0.0016095334,-0.32467866
756,0.8569891,-0.3772513,-0.73472506,-0.24346541,0.20825908
757,-0.007913584,-0.11096841,0.28373966,-0.012928997,-0.32989386
758,-0.5460647,1.3923738,-0.56190854,-0.2935763,-0.10561527
759,-1.2224336,0.4704917,0.15480137,-0.015861304,-0.2575391
760,-1.2224286,-1.8225003,-0.70505774,-0.7965987,-0.8498157
761,-1.2224276,0.40976733,-0.55909085,-0.6070088,-0.6938235
762,-0.9555596,-0.3335477,1.1646614,0.627616,0.2121749
763,0.56316715,1.283653,-0.28480878,0.23022154,0.52006817
764,-0.14024478,-0.87948155,-1.44056,-1.545848,-1.6372501
765,1.4525001,-0.18183523,0.12702784,0.1424338,0.26722845
766,0.96017057,0.73502904,0.5750562,0.44850373,0.26864865
767,-1.2224323,0.31540442,1.6682445,1.1264277,0.65847224
768,0.5960939,0.7118172,0.61376405,1.0356115,1.2535286
769,0.08599988,0.483595,2.299981,1.9916204,1.6990038
770,0.8771689,-0.0891386,-0.56311554,-0.38084266,-0.30787084
771,-0.12207336,-0.21221209,-0.39753625,-0.02417951,0.3075268
772,0.67139447,-2.0477984,-1.4092726,-1.3670057,-1.2352552
773,0.24963395,0.14950228,0.15912248,0.035934575,-0.093417875
774,-1.2224321,0.6383892,-1.2778178,-1.3651611,-1.3276972
775,0.5599084,-0.6130461,-0.3937128,-0.16988121,-0.15746918
776,-0.14024505,-1.5115321,-1.5137396,-1.6798079,-1.723592
777,-1.2224299,0.24329197,1.5746626,1.0019007,0.51537544
778,-0.85219187,0.3613501,1.4477679,1.0615724,0.8686719
779,-0.31851095,0.99393535,0.9415586,1.0010436,0.761912
780,1.0883062,0.40483484,0.2882848,0.43501076,0.47469693
781,0.060948618,-0.4409827,-0.44684964,-0.25446746,-0.059746806
782,-1.0902543,1.276853,1.669964,1.5364577,1.261606
783,1.2595761,0.0710121,0.1560916,0.047188483,-0.13163531
784,0.13029802,-0.18791099,-0.7570863,-0.69954294,-0.7172667
785,1.2060087,1.4422075,2.2063892,1.9536412,1.6740621
786,-0.0049782353,-0.3513601,0.7944785,0.48323986,0.3286723
787,-0.9518857,0.6972307,0.6859255,0.8390769,0.9549453
788,-1.2224302,0.1239486,1.6475729,1.0575556,0.5490799
789,-0.3228153,0.33906794,1.1854068,1.5584056,1.959765
790,0.67138904,0.44305748,-0.39755455,0.38457245,1.0803208
791,-1.2224319,1.6494542,0.551532,0.7444553,0.5445138
792,0.3219524,0.4597278,0.16069561,-0.007613297,-0.28865469
793,-1.22243,-1.1377003,-0.9317273,-1.2381101,-1.3345953
794,-0.14024492,-1.0257218,-1.0463474,-0.95395136,-0.84124583
795,-0.02461284,0.12801096,-0.48936993,-0.22264148,-0.110369295
796,-0.5731202,-1.7293758,-1.6159595,-1.7896663,-1.7875062
797,0.17266467,1.0696427,1.086241,1.3140428,1.2613649
798,1.8888535,0.8971254,-0.3941148,0.3262471,0.7051278
799,-1.0413071,0.90289485,1.4004122,1.1501164,0.9373555
800,0.56316847,1.4543157,-0.16500846,0.38818532,0.66965663
