idx,ambient,coolant,u_d,u_q,torque,i_d,i_q
534,0.11549373,0.38040385,-0.16987872,0.12550956,0.3727746,0.8112719,0.48486066
535,0.68849224,-0.83659583,0.38939542,-0.44741306,-0.36341745,0.995387,-0.3746019
536,-0.99913937,-1.0482936,-0.92138124,1.0790018,0.67968625,0.42486235,0.7830037
537,-0.7949567,-1.0538553,-1.2107024,0.53867894,0.28568438,-1.3895446,0.23197283
538,0.72679615,1.6612295,0.36436784,0.28508952,-0.33109182,1.02015,-0.33435044
539,0.6886087,0.16239256,-1.4548453,0.013134017,0.6999514,-1.350996,0.6062291
540,-1.5577191,-1.0708181,-0.8508392,0.0051266854,1.4848642,0.038165092,1.5612447
541,0.6885816,-0.6395375,-1.3907518,0.18402676,0.6680797,-1.2633173,0.57979524
542,-0.14264424,0.4186473,0.3425337,-1.3051491,-0.25563973,1.029146,-0.2457039
543,0.3303392,1.9583994,-1.0476193,0.6084029,1.0879151,0.33153477,1.2278026
544,0.035422023,-1.0697418,0.31184584,-1.251486,-0.19121443,1.0601057,-0.25727487
545,0.34195954,1.7475554,-0.16156536,0.5739228,0.17685902,0.91960174,0.26892516
546,0.29458782,-0.5826911,0.9658705,-0.54209477,-1.7393404,0.26789334,-1.8552707
547,0.6886087,0.17405148,0.3502739,-1.2645308,-0.25563973,1.029135,-0.24572366
548,-1.8825328,-1.0395639,-1.6044813,-0.6333709,0.68830365,-1.9183636,0.56055707
549,-0.44017717,-0.6112927,-0.8208198,0.08369661,1.3116682,0.14752364,1.4429548
550,-1.0000327,-0.36188495,-1.5241203,-1.0851634,1.1573111,-2.2459333,0.9525174
551,0.22427453,-0.67204684,1.936905,0.4340437,-1.6597677,-0.32744917,-1.6626133
552,-2.7472556,-1.0756832,0.1356268,-1.0468776,2.0215735,-0.4766,2.0137987
553,1.3166114,0.6095853,0.010391071,1.7233342,-0.15578902,-0.0031644788,-0.14371753
554,1.9116983,1.0179045,-0.28204212,1.6127603,-0.06865843,-0.50268185,-0.0648593
555,-0.6407243,-1.0588162,-0.64958936,-0.7089888,2.6395268,-1.1748612,2.5954154
556,-1.0908344,-1.0669773,0.022483045,-0.9992024,1.2910309,-0.009931122,1.3783885
557,0.08152702,1.5802046,1.5513403,0.9551019,-0.99825704,-0.6271255,-0.9496938
558,-2.7464967,-1.0720139,-1.4324495,-0.5013495,2.9632597,-1.5120388,2.914139
559,0.70349425,-0.64401597,0.30593315,-1.2586105,-0.25563973,1.0291471,-0.2457392
560,0.49205247,-0.6144187,0.3387497,-1.322937,-0.25563973,1.0291467,-0.24573681
561,0.6727084,-0.84247303,0.35884848,-1.2867197,-0.25563973,1.029149,-0.24570428
562,-2.4919872,-1.0807407,0.28312507,-1.1691105,0.4018826,0.8201213,0.486925
563,0.6129796,1.0095335,-1.1589304,0.71774465,0.3416435,-0.9997587,0.3115987
564,-0.46218124,-1.070664,-1.1297538,0.7419085,0.34971517,-1.0768319,0.30457807
565,-1.0004823,-0.11087293,-1.6215256,-0.8399502,0.68474495,-2.1361008,0.5492418
566,-0.0439049,-0.55925167,-0.72891635,-0.57714564,2.2520528,-0.84463644,2.2910092
567,0.6839925,0.18333624,1.5292606,1.0644214,-0.841536,-1.0014862,-0.78236413
568,-1.6396236,-1.067747,-0.47329965,1.5105877,0.18227166,0.39064804,0.22812031
569,0.08916451,0.5607695,0.28622043,-0.353192,-0.2352924,1.0222634,-0.22059876
570,0.28752148,-0.049461603,1.4134201,1.0222249,-1.1011885,0.6935234,-1.2050604
571,0.5669639,-1.0596838,-1.3650044,0.21284097,0.4888994,-1.448307,0.38625857
572,-2.3199124,-1.0741136,-0.09453218,-0.56378436,0.9128634,0.45539927,1.0073378
573,-0.15254016,-0.55293393,0.29773837,-1.2737347,-0.25563973,1.0291446,-0.24570905
574,-0.7664764,-1.0469166,0.18472427,1.6775564,-0.2650626,-0.8263884,-0.2560232
575,-2.7448316,-1.077709,0.28309834,-1.1692047,0.40239382,0.8201226,0.48692453
576,0.2937226,-1.0816482,-1.1565859,-0.4638714,2.4759524,-1.0811127,2.5064692
577,-0.61034197,-1.0748737,-0.95590436,0.65292054,1.0233601,0.38619572,1.1367723
578,0.30784428,-1.0652379,0.31191725,-0.7125759,-0.25594682,1.0291578,-0.24570476
579,-0.76120275,0.3284979,0.30123493,-1.2657326,-0.25563973,1.0291606,-0.24570271
580,0.32364824,1.2882198,0.97335964,1.5297569,-0.6100385,-0.44855708,-0.58749056
581,-1.4725654,-1.0417454,-0.11879827,1.5811092,-0.004593927,0.98560303,0.057343017
582,0.19334514,0.10709064,0.6325186,1.6534657,-0.44701952,-0.35131094,-0.4325128
583,0.6885987,-0.30078536,0.35116136,-1.2656482,-0.25563973,1.0291463,-0.24571511
584,0.04625945,0.33696145,0.32885036,-1.3267046,-0.25563973,1.0291371,-0.24572016
585,-2.2177422,-1.0768048,0.28318623,-1.1691775,0.4027155,0.8201174,0.48691973
586,0.68406075,2.1813838,1.4932929,1.1255397,-0.81036496,-0.7918649,-0.7624221
587,-0.62264484,-0.04127149,0.30048043,-1.2811381,-0.25563973,1.0291433,-0.24572672
588,-0.14382565,-0.5513759,0.29966712,-1.2741083,-0.25563973,1.0291452,-0.24571958
589,1.4986976,0.32821023,1.7207345,0.703565,-1.4601506,0.45273355,-1.578153
590,0.6877535,-0.63355094,-1.0954047,0.79562455,0.4188209,-0.8728688,0.36724725
591,-1.515064,-0.3775136,-0.8109755,1.207964,0.3712834,-0.19956872,0.3793159
592,0.6886077,-0.5283761,-1.4645982,-0.016694656,1.114599,-1.1721855,1.0165097
593,0.69036525,-0.59597325,-0.42355505,1.4964755,0.08747078,-0.10376815,0.09740542
594,-0.14398725,-0.6859935,1.742392,0.07604998,-2.01657,0.05296199,-2.1214573
595,-0.8721205,1.5899622,0.34178686,-1.3214326,-0.25563973,1.0291406,-0.2457039
596,0.6886077,1.7059057,-1.4966215,-0.10085939,1.1244123,-1.1990862,1.0225488
597,1.4527282,-0.68765914,-0.5050824,-0.37249628,1.4265354,0.04657527,1.551146
598,-0.085161805,-0.18250343,-0.40130743,1.5499315,0.057821833,-0.11768797,0.070360735
599,1.1396904,-1.0944437,-1.1846799,0.67220336,0.35548,-1.04782,0.3092945
600,0.52301997,-0.43735364,-1.5023952,-0.20024279,0.8921882,-1.612748,0.75744355
601,1.1948302,0.5311126,1.9570692,0.3939506,-1.8350554,0.14733942,-1.9383326
602,-1.2228941,-0.11350789,-0.91543037,1.0653694,0.45966545,-0.34546804,0.45234677
603,0.44937024,0.03704713,0.3354824,-1.227616,-0.25762582,1.0271776,-0.24769652
604,0.16052572,1.3594248,-0.13207078,-0.79189324,1.6251297,-0.17808293,1.7232664
605,-0.08650381,-0.17242843,0.55326605,-1.2608433,-2.8133574,-0.7397057,-2.840536
606,0.45709807,2.2598088,-1.4055371,0.077618,0.8470655,-1.2533432,0.74282175
607,0.5552783,1.404062,0.33696786,-0.19104047,-0.28315026,1.0101116,-0.27648318
608,-0.92642206,-1.0811044,-0.22303534,-0.053239677,0.5885752,0.7036394,0.6890196
609,0.78945893,-0.6104061,-0.40121862,1.517218,0.008402847,-0.48908332,0.006672369
610,0.6876973,0.12678458,0.79576474,1.6590048,-0.5260479,-0.07669212,-0.51611626
611,0.39592385,-0.36748782,-1.4471698,0.053607985,1.4690483,-0.8794029,1.4056747
612,0.6878057,0.15609333,-0.48570216,1.4818591,0.054787252,-0.33595166,0.057885833
613,1.4419159,0.52273965,1.2469572,0.13753328,-1.3646275,0.5394649,-1.484774
614,-0.8067868,1.0382687,-1.3551973,0.33037508,1.6251297,-0.1694845,1.7189051
615,0.74475217,-0.35193923,-0.62111926,1.3900119,0.28625652,0.3977715,0.33977523
616,0.2636424,0.19981259,0.31629685,-1.3282636,-0.25563973,1.0291529,-0.24572118
617,-0.91150844,-1.066387,-0.6442607,-0.71611524,2.657449,-1.1747934,2.595429
618,-2.725621,-1.0838317,0.28325358,-1.1692027,0.40239322,0.8201293,0.48692077
619,0.81340325,1.714799,-1.311625,0.4345858,0.82295656,-0.69331455,0.77983886
620,-0.55283743,-0.56556445,-0.23950659,0.34412128,0.3712834,0.8201162,0.48691484
621,-0.10361866,-0.34690788,-1.4093904,0.1352215,0.86787796,-1.1942703,0.7748503
622,1.231242,1.2432019,1.1762183,1.4314145,-0.7146804,-0.3081465,-0.69408244
623,-1.9566573,-1.0538231,-1.5904127,-0.5442216,0.68507737,-1.885874,0.5617022
624,0.6304096,-0.30078536,-1.3092686,0.4044051,1.2046927,-0.6204426,1.1778796
625,-1.252093,-1.0711969,0.28692916,-1.1672719,0.20012571,0.91876745,0.27636898
626,0.37805218,0.60761744,0.30050394,-1.299079,-0.25563973,1.0291303,-0.24570332
627,-2.751125,-1.0494286,0.27807534,-0.91642207,-0.12107728,1.0139812,-0.09143262
628,0.6593827,-1.0540891,-1.0934634,0.72566366,0.36413908,-1.1182505,0.29674733
629,0.6886087,1.19895,0.29901356,-1.267281,-0.25563973,1.0291364,-0.24573562
630,0.26418743,-0.35491636,-1.1035355,0.7169246,0.5728311,-0.6663402,0.53405493
631,-0.13883905,-0.1755564,-0.41264224,1.5402795,0.057821833,-0.09025802,0.07082132
632,-2.7429276,-1.0207316,-1.6053644,-0.6417817,0.98641473,-1.9579085,0.82720983
633,-1.664655,-1.0655128,-0.3477601,0.8383658,0.32709783,0.85012865,0.41710612
634,-2.061929,-1.0381453,-1.6346408,-0.88725173,0.93723184,-2.1386921,0.7705553
635,0.6886087,-0.67031765,-1.5425681,-0.33695877,0.8343225,-1.6037451,0.719058
636,0.6832136,1.574737,2.2243621,-0.584972,-1.9598479,-1.6326072,-1.790265
637,-0.56811947,-1.090622,0.2936757,1.7313217,-0.26511455,1.0292017,-0.24588734
638,0.65646076,1.9200519,-1.3077148,0.27891675,1.5864298,-0.120661296,1.690185
639,1.5651125,0.5714763,-1.4797789,-0.05589068,0.78031814,-1.3377556,0.6840964
640,0.6885926,-0.624071,-0.51656395,1.4713752,0.12840973,-0.09955945,0.14147888
641,0.10223427,0.32280883,-0.6507617,0.15097955,0.9971297,0.38693967,1.1356645
642,0.34835842,-1.0440574,-1.6156467,-0.7631891,0.51118755,-2.013343,0.40476197
643,0.69024885,1.2428238,0.32117647,-1.3274835,-0.25563973,1.0291384,-0.24571559
644,0.6699832,-0.06722259,0.9974633,-1.1441655,-3.1818204,-1.1370059,-3.1843271
645,0.58295554,-0.6300169,-0.15781052,1.2942578,0.04620738,0.96864235,0.11773273
646,0.36991182,0.14020202,0.30000257,-1.2971984,-0.25563973,1.0291406,-0.24572195
647,1.4861649,0.32580733,1.1703517,-0.24128045,-1.6286994,0.35989797,-1.7499906
648,-0.12495726,1.9530631,-0.23992363,0.286694,0.3712834,0.8201077,0.48692462
649,-0.014192058,0.7644609,-1.4638186,-0.18480115,1.9015602,-0.9646506,1.8595499
650,0.33104584,0.19732334,0.3148695,-1.3300958,-0.25563973,1.0291504,-0.24571306
651,-1.8008631,-1.0747637,-0.09454404,-0.56374776,0.91288304,0.45544112,1.0073282
652,-0.61011213,-0.3170748,-0.7795275,1.0105035,0.35476127,-0.43729293,0.32902053
653,0.6573682,1.6373117,-0.7393597,1.2121768,0.17585167,-0.65108335,0.15409912
654,0.3784587,0.13980749,0.30056372,-1.2986652,-0.25563973,1.0291431,-0.24570182
655,0.6906483,-0.80752045,-1.6077434,-0.6683172,1.0377738,-1.9219398,0.7980983
656,0.685477,2.1788423,0.6833826,1.6904035,-0.45457697,-0.4229425,-0.44019815
657,-2.7306898,-1.0706878,-0.09475418,-0.56315976,0.9122321,0.4554329,1.0073441
658,-0.8862763,-1.0587102,-1.5990016,-0.61188406,0.54724616,-1.9531002,0.44127893
659,0.049830776,-0.3517612,-0.2474453,-0.026421385,0.55854845,0.7018436,0.68757164
660,-0.11038891,0.3294364,-0.7030742,1.3231316,0.3712834,0.29063216,0.4225195
661,0.64486855,1.9235744,0.30022663,-1.2691396,-0.25563973,1.0291585,-0.24570695
662,0.54100806,1.7158538,0.33953294,-1.3148195,-0.25563973,1.029135,-0.24572414
663,-0.11931421,2.1764488,0.18423137,1.7004552,-0.25563973,-0.5060428,-0.25302976
664,0.05248066,1.7467995,-1.2022194,0.6528343,0.8369675,-0.34391952,0.83576155
665,-1.9897478,-1.0779382,0.2667065,-0.78499514,-0.11960623,1.0139732,-0.091454476
666,0.51293135,1.6343282,2.1415057,-0.2461188,-1.6955944,-1.3086436,-1.5699979
667,0.5355106,1.7475554,0.49411514,1.4585254,-0.3793952,1.0085958,-0.39133474
668,0.6786516,-0.87877786,0.07566686,0.37966654,-0.030843917,0.9888542,0.026990937
669,0.6886087,1.9475828,-1.0512811,0.67374605,0.2532584,-1.2023168,0.19521007
670,-0.48225212,1.9531237,-0.08127016,-0.77854806,1.3326306,0.08201385,1.4510555
671,-0.14444697,-0.34472388,0.92332286,0.5710439,-0.83266205,0.8688752,-0.91798645
672,0.5604446,0.13704222,0.3415871,-1.321675,-0.25563988,1.0291382,-0.24570636
673,-1.0103412,-1.0666107,0.5153857,-0.15300527,-0.573263,0.99427956,-0.61741287
674,-0.14447005,0.33602995,-0.9678568,0.9762914,0.26550102,-0.975321,0.21282278
675,-0.85473365,-1.0697169,-0.8567433,1.179473,0.6013467,0.4605154,0.6948132
676,1.1099415,0.9863884,0.3309512,-1.1279551,-0.25024918,1.0291457,-0.24570759
677,-1.79465,-1.0755284,0.2674446,-0.7843328,-0.12108819,1.0139756,-0.091428936
678,-2.7498472,-1.0555457,-1.1055517,-0.6235556,2.95759,-1.5120894,2.9141603
679,0.32512775,-0.5790729,-0.6439255,0.18110596,0.99820656,0.38617527,1.1367728
680,-0.24089074,0.3267929,1.6007411,1.0071039,-1.0968223,-0.17889228,-1.0924714
681,1.5197623,1.2416035,-1.4456791,0.07671291,0.83447653,-1.1454335,0.7488267
682,0.68858963,0.7193142,1.8097991,0.5750641,-1.3007011,-0.59529614,-1.2519294
683,1.0311706,1.5195644,0.99785656,0.554546,-0.89882106,0.8378711,-0.9913588
684,-0.59155387,-0.30264103,0.3315416,-1.1778919,-0.25563973,1.0291936,-0.24572721
685,-0.57005167,2.172143,0.30942872,-0.7318895,-0.25563973,1.0291587,-0.2457144
686,-0.0575488,2.2025118,0.30061918,-1.3040303,-0.25563973,1.0291318,-0.24570458
687,0.6791805,0.9919911,0.33057877,-1.1284883,-0.25041,1.0291404,-0.24573506
688,-0.11524804,-1.0754906,0.32252508,-1.3001244,-0.2371883,1.0291413,-0.24572924
689,0.53794163,-0.6586466,-1.2835006,0.33024314,0.46437946,-1.3502139,0.383193
690,2.2193007,-0.03723526,-0.6167409,1.3895798,0.1259677,-0.44527015,0.122854404
691,-0.6820665,0.15548828,0.3016123,-1.2644031,-0.25563973,1.0291544,-0.24571627
692,-0.08945984,-1.084606,0.32907152,-1.3045404,-0.23919964,1.0291376,-0.24573308
693,0.6628044,0.050951272,0.33453625,-1.3211974,-0.25563973,1.0291463,-0.2457278
694,0.71458864,-0.6818998,0.35707423,-1.2830698,-0.25563973,1.0291429,-0.24572179
695,-0.053215634,1.025173,-1.1478927,0.73180276,0.34068263,-1.0067456,0.31037924
696,0.4897077,1.702077,0.43799558,-1.1130347,-1.3089337,0.57011384,-1.4263453
697,0.6886087,0.32808658,0.48743823,1.749568,-0.37988257,0.74586433,-0.3838434
698,-1.0003318,-0.25400516,-0.4040332,1.4966304,0.07299126,-0.03853972,0.08262146
699,0.36783206,1.6989719,0.33267525,-1.2448412,-0.25563973,1.029141,-0.24572408
700,1.5478019,1.2437487,-0.48072603,1.3338625,0.092463575,-0.35752475,0.08045738
701,0.48375753,1.6346624,1.6438557,0.9231844,-1.1014649,-0.31664187,-1.0820284
702,0.69250524,-0.13743164,-0.40838823,0.5287828,0.46644202,0.76445484,0.58994716
703,-1.9110823,-1.0766395,-0.09463499,-0.5636142,0.91267675,0.45542002,1.0073276
704,0.6886077,-0.6223925,-0.08715869,1.6616094,-0.12985156,-0.337942,-0.12426822
705,0.58281004,1.0231597,-1.1417474,0.72726214,0.9486187,0.06718552,1.0084047
706,0.4248909,1.7022964,0.6156466,0.025624815,-0.66272545,0.93632597,-0.7242638
707,-1.1309972,-1.0646976,-1.6022837,-0.6347876,0.7111489,-1.9046094,0.5820276
708,-0.3519671,-0.8271701,0.3559537,-1.2691256,-0.25563973,1.0291537,-0.24571316
709,-0.5061051,-0.57209474,-0.82434416,0.084816664,1.3116682,0.14753133,1.4429538
710,0.6858072,1.2485555,-1.5938675,-0.5985645,0.8111218,-1.9394413,0.5961203
711,0.707189,-0.42905664,2.2075257,-0.55319345,-1.9395643,-1.6160395,-1.7721492
712,0.6665976,0.04338946,0.33517694,-1.3258694,-0.25563973,1.0291427,-0.24573469
713,0.6872757,0.32728454,0.616453,-0.022903245,-0.6735292,0.9321841,-0.73662406
714,0.6565541,-0.5394683,1.1372051,0.898005,-0.90659356,0.7617463,-0.989099
715,0.6711255,-0.84000045,0.35865858,-1.2887536,-0.25563973,1.0291406,-0.24572417
716,0.32786497,-0.66508114,1.85405,0.5774428,-1.094224,-1.1478473,-1.0098373
717,0.65782386,0.3275173,1.2077751,0.7650294,-1.0197283,0.76481086,-1.1231565
718,-0.072447374,-0.57583886,0.30267617,-0.1273013,-0.25545827,1.0290995,-0.24550739
719,0.6614755,-1.0970025,0.33089614,-1.3032635,-0.18722124,1.029152,-0.24570839
720,0.6886087,-0.30078536,0.3508079,-1.2677026,-0.25563973,1.0291525,-0.24571678
721,-1.0000116,-1.0898236,0.33862907,-1.2628355,-0.22081171,1.0291363,-0.24572529
722,-0.093369424,-0.6419679,-0.12718411,-0.15213919,0.46637985,0.76034564,0.588638
723,2.496555,1.0188804,-1.4853154,-0.03189299,0.9748053,-1.2300498,0.8972012
724,-0.2501503,0.32785198,1.8702054,0.5575642,-1.1304383,-0.97839373,-1.0558352
725,-0.55501956,0.32419762,-0.65092033,0.15024458,0.99820656,0.38617167,1.1367649
726,-0.4707693,-0.7089722,-0.09023171,-0.05774243,0.33495414,0.83374834,0.44396135
727,-0.6356494,2.1718163,0.8512476,-0.7428362,-1.769743,0.24493206,-1.8852682
728,0.69531673,-0.6108642,0.34931183,1.4681178,-0.28863358,0.9508098,-0.28050235
729,0.79686755,-0.58500147,0.82035226,1.3181517,-0.5927425,0.964794,-0.6428214
730,-0.9562152,0.8389598,-1.1126244,0.6576044,0.58440924,-0.6806912,0.53942174
731,0.64859444,0.33114088,0.13494186,-1.0585715,2.305179,-0.89447165,2.342839
732,-0.46079007,0.97711885,1.8607258,0.43079406,-1.7609934,0.24617629,-1.8747312
733,-0.63967335,1.4408967,0.0066730445,1.6969514,-0.08862113,0.79084367,-0.06589198
734,-0.031444415,-0.57387376,-1.1710678,-0.42393786,2.442197,-1.0469568,2.4730203
735,-1.4113481,-1.0723239,0.5153344,-0.1527801,-0.57330346,0.99426746,-0.6174129
736,0.37845066,-0.35851958,0.307112,-0.28484026,-0.27070957,1.0181216,-0.26179147
737,-0.14030552,-0.18453796,-0.40812635,1.5445726,0.057821833,-0.10014629,0.07060788
738,0.6885977,-0.30078536,0.35144737,-1.2660047,-0.25563973,1.0291485,-0.2457153
739,0.55226105,-1.022409,-1.4294996,0.08135383,0.6420518,-1.410852,0.5483914
740,-0.36776403,1.3491914,0.32408094,-1.2496449,-0.25563973,1.0291388,-0.2457156
741,-0.90223986,1.3160164,1.010827,1.5478771,-0.6213361,-0.46093228,-0.5975167
742,0.74319535,1.2472473,0.32074207,-1.3290644,-0.25563973,1.029137,-0.24573563
743,0.7269909,0.3328298,-0.45144576,1.5172986,0.07761789,-0.16481163,0.08831479
744,0.6885786,1.7475495,0.94842815,0.64764726,-0.8230261,0.8738524,-0.9077581
745,0.3666647,-0.10066488,0.823812,1.4743,-0.57973087,0.97429013,-0.62841064
746,0.67880815,-0.13535692,2.1083922,-0.055352006,-1.8797679,-0.8923492,-1.8023951
747,0.81846917,0.99793,-1.1621729,0.7123939,0.34148917,-0.9934164,0.31177732
748,0.52550524,1.7475554,-1.6158171,-0.7512702,2.1360722,-2.0390754,1.9046934
749,0.43582973,1.180278,1.8371934,0.53426033,-1.0585696,-1.1370348,-0.9764703
750,-0.1390649,0.32521614,1.5363119,0.4678871,-1.4652286,0.48630804,-1.5901991
751,-1.2470452,-1.0637078,-0.12530264,1.5551318,-0.0075254785,0.9855667,0.057485368
752,-1.3888562,-1.0711826,0.5143155,-0.14693521,-0.57428783,0.9942868,-0.61741936
753,0.5593736,0.33313572,-0.51710963,-0.43189603,1.5443842,-0.0748907,1.6563499
754,-0.7241204,-1.0274247,-1.6168346,-0.77682114,0.6212035,-1.978877,0.49721688
755,0.6828432,0.9870779,0.3306771,-1.1273127,-0.2500738,1.0291554,-0.2457236
756,-1.5074385,-1.0635343,-1.5918934,-0.51362526,0.95687234,-1.8893735,0.801688
757,2.2205997,0.6095884,0.83746415,1.0247383,-0.65217936,0.94230175,-0.7123961
758,-1.5754803,-1.0762781,-0.60977465,-0.12570466,1.2046168,0.2539959,1.3230789
759,-0.12711631,0.3324115,0.34382808,-1.316206,-0.25563973,1.0291252,-0.2457169
760,-1.0055823,-0.29751632,0.3544665,-1.2748603,-0.25563973,1.0291374,-0.24572223
761,-0.16019371,-0.55037934,0.31932768,-1.3297879,-0.25563973,1.0291481,-0.2457122
762,0.44207603,1.7078197,0.4002655,-0.8001773,-0.5713451,0.9820201,-0.6191041
763,0.688679,-1.1763107,-1.4960748,-0.08559069,1.0015767,-1.3178308,0.88945824
764,-0.6952196,-1.055938,0.29523754,0.94459265,-0.2590864,1.029171,-0.24571612
765,0.20102078,0.33960274,-0.89888036,0.95095664,0.2759637,-0.9384577,0.22440322
766,1.3383224,0.7513316,0.4757069,1.7436264,-0.36946103,0.08704124,-0.36202267
767,0.0493279,2.157819,0.35382563,-1.3004022,-0.25563973,1.0291419,-0.24574272
768,0.5829144,-0.10087949,1.9522053,0.3885734,-1.4311557,-0.70465845,-1.3756291
769,0.58499515,2.17313,-0.3194311,1.2554361,0.1666466,0.92427295,0.2558348
770,0.65712225,-0.686841,-1.1895639,0.6636188,0.5737381,-0.8349688,0.5181214
771,0.5763298,-0.816421,-1.3771886,0.27075505,1.6011235,-0.30242142,1.6571106
772,-1.8929145,-1.0675428,-1.0648166,0.88738215,0.5854488,-0.5701848,0.55379915
773,-0.6217435,0.32731858,-1.2151549,0.6355885,0.9304793,-0.2923435,0.94083565
774,-1.0002445,-1.0924114,0.3381838,-1.2627343,-0.22095512,1.0291672,-0.24570431
775,0.4305982,-0.6690161,-0.9769795,1.0077791,0.528541,-0.27085015,0.5311604
776,-0.8418265,-1.0786783,0.2985686,0.95476425,-0.2593788,1.029122,-0.24571033
777,0.09905842,0.17983733,0.35542884,-1.3015435,-0.25563973,1.0291523,-0.24570675
778,0.5386724,1.7203217,0.9617346,-1.0761162,-2.9137316,-0.84096617,-2.9351573
779,1.4964844,-0.12536724,0.21780798,0.5073109,-0.18417291,1.0069441,-0.15749456
780,-0.7637111,0.15682696,1.9508921,0.36762327,-1.2470418,-1.0696187,-1.160999
781,-0.050002646,-0.64005774,2.1630743,-0.28166336,-2.2871375,-1.0235806,-2.1977232
782,0.6277085,1.5886881,0.14295574,-0.9730179,0.9535286,0.41408643,1.0906019
783,-0.1274325,0.3300149,0.40552688,1.7527341,-0.33870238,-0.21814297,-0.32895127
784,0.6416676,-1.07701,0.29565257,1.4466767,-0.26622614,1.0291643,-0.24571988
785,0.48261225,2.194887,-1.3919607,0.10674958,0.61648977,-1.3297929,0.51851445
786,0.2984944,1.0078285,-0.9346292,0.8944912,0.80332726,0.51104045,0.94549096
787,-0.09678918,0.09975576,-0.14070038,-0.7997816,1.6251297,-0.17801616,1.7232653
788,0.27485722,2.1740317,0.31286654,-1.3222733,-0.25563973,1.0291344,-0.24571723
789,0.37501687,0.32785282,-1.3139412,-0.11893953,2.0671299,-0.6105364,2.1299388
790,0.67218345,-1.043289,-1.6535375,-1.3417113,1.2034749,-2.6130903,0.98412865
791,-0.042509694,-0.35977346,0.3155697,-1.3286762,-0.25563973,1.029143,-0.24571808
792,0.094329774,0.32683206,1.449224,1.1986231,-1.0227,0.47254667,-1.087784
793,0.6886087,-0.30078536,0.351564,-1.2643007,-0.25563973,1.0291442,-0.24572656
794,0.17890829,-1.0324639,-0.9634722,0.6409289,1.0184449,0.3861897,1.1367692
795,1.027504,-1.0853252,0.90676004,0.9927987,-0.71733814,0.9169219,-0.7851695
796,-2.7498572,-1.0671866,0.19628394,0.07829026,-0.119772986,1.01399,-0.091440834
797,0.6638253,0.32695964,1.9022659,0.5072873,-1.607903,-0.037021093,-1.6539733
798,-1.6105803,-1.0577438,-1.3259166,0.30314508,0.35634366,-1.4364418,0.29099423
799,0.062303305,1.7475554,0.30343437,-0.9341758,-0.255107,1.0259982,-0.2452783
800,1.2834055,-1.1314176,-1.4996614,-0.09814164,1.0013502,-1.3208774,0.8894855
