id,y,x0,x1,x2,x3,x4,x5,x6,x7,x8
633,2,-0.434783,-0.153846,-0.166667,-0.68559,-0.626374,-0.849057,-0.529412,0.0857143,-0.666667
634,0,0.26087,0.461538,0.694444,-0.0480349,-0.626374,-0.698113,0.189542,-0.6,0
635,0,-0.652174,-0.615385,-0.638889,-0.834061,-0.758242,-0.849057,-0.712418,0.428571,-0.833333
636,3,0.0434783,-0.384615,-0.388889,-0.746725,-0.802198,-0.811321,-0.764706,0.485714,-0.833333
637,1,0,-0.384615,-0.194444,-0.572052,-0.802198,-0.811321,-0.620915,0.2,-0.833333
638,2,-0.434783,-0.153846,-0.305556,-0.781659,-0.802198,-0.849057,-0.477124,0.0857143,-0.666667
639,2,0.0434783,0.230769,0,-0.135371,-0.428571,-0.811321,-0.137255,-0.428571,-0.333333
640,0,0.521739,0.692308,0.805556,0.100437,-0.538462,-0.660377,0.385621,-0.771429,0.166667
641,0,-0.217391,0.461538,0.611111,-0.196507,-0.67033,-0.735849,0.0588235,-0.542857,-0.166667
642,2,-0.521739,-0.230769,0,-0.336245,-0.384615,-0.811321,-0.437908,-0.0285714,-0.666667
643,1,-0.0434783,0,0.777778,-0.0917031,-0.582418,-0.735849,0.0326797,-0.485714,-0.166667
644,2,-0.0434783,-0.230769,0.194444,-0.179039,-0.516484,-0.849057,-0.150327,-0.428571,-0.333333
645,3,0,0,0.333333,-0.510917,-0.626374,-0.735849,-0.490196,0.0285714,-0.666667
646,0,-0.434783,-0.153846,0.0277778,-0.554585,-0.714286,-0.811321,-0.477124,0.0285714,-0.666667
647,2,-0.26087,-0.615385,0.0833333,-0.292576,-0.516484,-0.849057,-0.372549,-0.2,-0.5
648,1,-0.478261,-0.615385,-0.0277778,-0.755459,-0.846154,-0.811321,-0.542484,0.142857,-0.666667
649,1,0.391304,0.538462,0.805556,-0.30131,-0.78022,-0.660377,0.294118,-0.714286,0.166667
650,1,-0.304348,-0.615385,0.0277778,-0.502183,-0.67033,-0.811321,-0.51634,0.0857143,-0.666667
651,1,0.0869565,0.692308,0.777778,-0.0480349,-0.56044,-0.735849,0.228758,-0.657143,0
652,1,-0.478261,-0.461538,-0.277778,-0.720524,-0.758242,-0.849057,-0.607843,0.257143,-0.666667
653,0,0.0434783,-0.692308,0.0555556,-0.327511,-0.67033,-0.773585,-0.359477,-0.142857,-0.5
654,0,0.0434783,-0.384615,0.444444,-0.187773,-0.648352,-0.698113,-0.124183,-0.371429,-0.333333
655,1,0.173913,0.0769231,0.333333,-0.248908,-0.714286,-0.698113,-0.228758,-0.314286,-0.333333
656,3,-0.434783,-0.846154,-0.888889,-0.947598,-0.846154,-1,-0.908497,0.771429,-1
657,2,-0.521739,-0.307692,0,-0.545852,-0.626374,-0.811321,-0.490196,0.0285714,-0.666667
658,3,-0.304348,-0.0769231,0.25,-0.606987,-0.736264,-0.660377,-0.398693,-0.0285714,-0.5
659,3,-0.217391,-0.538462,0.0277778,-0.572052,-0.736264,-0.773585,-0.647059,0.257143,-0.833333
660,1,0,0.307692,0.5,-0.0305677,-0.56044,-0.735849,-0.0196078,-0.485714,-0.166667
661,3,-0.347826,-0.846154,-0.444444,-0.659389,-0.736264,-0.811321,-0.79085,0.485714,-0.833333
662,1,0.608696,0,0.666667,-0.187773,-0.692308,-0.735849,0.0588235,-0.542857,-0.166667
663,1,-0.391304,-0.384615,-0.277778,-0.68559,-0.758242,-0.849057,-0.529412,0.142857,-0.666667
664,1,-0.304348,0.0769231,0.194444,-0.432314,-0.692308,-0.773585,-0.320261,-0.2,-0.5
665,3,-0.26087,-0.230769,-0.111111,-0.537118,-0.626374,-0.773585,-0.686275,0.314286,-0.833333
666,3,-0.26087,0.0769231,0.25,-0.502183,-0.626374,-0.698113,-0.333333,-0.0857143,-0.5
667,0,0.26087,-0.230769,0.555556,-0.187773,-0.648352,-0.698113,-0.0457516,-0.428571,-0.166667
668,1,0.608696,0.538462,0.777778,0.0393013,-0.582418,-0.698113,0.294118,-0.657143,0.166667
669,3,-0.0869565,0,0.416667,-0.379913,-0.494505,-0.622642,-0.411765,-0.0285714,-0.5
670,2,-0.478261,-0.153846,-0.277778,-0.816594,-0.758242,-0.849057,-0.529412,0.0857143,-0.666667
671,0,-0.0434783,0.384615,0.555556,-0.196507,-0.648352,-0.735849,0.0196078,-0.485714,-0.166667
672,0,0.304348,-0.384615,0.194444,-0.213974,-0.648352,-0.735849,-0.176471,-0.314286,-0.333333
673,2,0.0434783,0.0769231,0.333333,-0.310044,-0.714286,-0.811321,0.111111,-0.6,0
674,0,-0.217391,-0.846154,-0.277778,-0.519651,-0.736264,-0.811321,-0.542484,0.0857143,-0.666667
675,1,-0.173913,-0.692308,0.111111,-0.336245,-0.56044,-0.773585,-0.45098,-0.0285714,-0.666667
676,0,0.173913,0.923077,0.916667,0.100437,-0.494505,-0.660377,0.490196,-0.771429,0.333333
677,2,-0.608696,-0.230769,-0.0833333,-0.528384,-0.538462,-0.811321,-0.490196,0.0285714,-0.666667
678,2,0.391304,0.384615,0.111111,-0.100437,-0.472527,-0.849057,0.0849673,-0.6,-0.166667
679,2,-0.434783,-0.0769231,-0.166667,-0.842795,-0.802198,-0.811321,-0.529412,0.0857143,-0.666667
680,2,-0.304348,-0.384615,0,-0.310044,-0.428571,-0.811321,-0.411765,-0.0857143,-0.666667
681,3,-0.0434783,0,0,-0.49345,-0.582418,-0.660377,-0.346405,-0.0857143,-0.5
682,2,0,0,-0.166667,-0.213974,-0.494505,-0.849057,-0.281046,-0.257143,-0.5
683,3,-0.26087,0,-0.0833333,-0.71179,-0.758242,-0.660377,-0.359477,-0.0285714,-0.5
684,2,0.608696,0.769231,0.916667,-0.170306,-0.78022,-0.886792,0.816993,-0.942857,0.666667
685,2,0.130435,-0.615385,-0.0555556,-0.30131,-0.582418,-0.849057,-0.320261,-0.257143,-0.5
686,2,-0.478261,-0.307692,-0.277778,-0.860262,-0.868132,-0.811321,-0.51634,0.142857,-0.666667
687,0,-0.347826,-0.461538,-0.194444,-0.633188,-0.736264,-0.811321,-0.764706,0.428571,-0.833333
688,2,0.434783,0.846154,0.861111,0.144105,-0.56044,-0.849057,0.960784,-1,0.833333
689,1,-0.304348,-0.846154,-0.666667,-0.851528,-0.78022,-0.924528,-0.869281,0.657143,-1
690,1,0.391304,0.384615,0.805556,-0.187773,-0.714286,-0.660377,0.0326797,-0.485714,-0.166667
691,1,-0.0869565,-0.461538,0.25,-0.283843,-0.67033,-0.735849,-0.254902,-0.257143,-0.5
692,2,-0.434783,-0.0769231,-0.138889,-0.423581,-0.494505,-0.849057,-0.555556,0.0857143,-0.666667
693,1,0.521739,0.384615,0.666667,-0.10917,-0.648352,-0.698113,0.0980392,-0.542857,0
694,3,-0.26087,0,-0.0277778,-0.746725,-0.824176,-0.660377,-0.372549,-0.0285714,-0.5
695,1,0.173913,-0.230769,0.444444,-0.187773,-0.67033,-0.698113,-0.111111,-0.428571,-0.333333
696,3,-0.173913,-0.384615,-0.277778,-0.816594,-0.89011,-0.811321,-0.647059,0.371429,-0.833333
697,1,-0.304348,-0.615385,0.166667,-0.545852,-0.736264,-0.773585,-0.464052,-0.0285714,-0.666667
698,2,-0.173913,-0.692308,-0.0277778,-0.30131,-0.494505,-0.849057,-0.45098,-0.0857143,-0.666667
699,2,-0.565217,-0.307692,-0.138889,-0.580786,-0.626374,-0.811321,-0.51634,0.0857143,-0.666667
700,0,-0.130435,0.0769231,0.194444,-0.467249,-0.714286,-0.811321,-0.281046,-0.2,-0.5
701,0,0.434783,0.538462,0.611111,-0.231441,-0.758242,-0.660377,0.372549,-0.714286,0.166667
702,1,0.521739,0.230769,0.75,-0.161572,-0.67033,-0.698113,0.228758,-0.657143,0
703,0,0,0.153846,0.194444,-0.362445,-0.736264,-0.773585,-0.228758,-0.257143,-0.333333
704,3,-0.130435,-0.230769,0.0555556,-0.49345,-0.626374,-0.773585,-0.673203,0.257143,-0.833333
705,0,0.130435,0.461538,0.777778,-0.362445,-0.824176,-0.698113,0.281046,-0.657143,0.166667
706,1,0.608696,0.615385,0.722222,-0.152838,-0.626374,-0.660377,0.320261,-0.714286,0.166667
707,3,-0.608696,-0.230769,-0.166667,0.275109,0.274725,1,-0.647059,0.257143,-0.833333
708,3,-0.173913,-0.846154,-0.5,-0.720524,-0.758242,-0.849057,-0.869281,0.657143,-1
709,3,-0.0869565,0.230769,0.166667,-0.71179,-0.802198,-0.698113,-0.385621,-0.0285714,-0.5
710,0,-0.0434783,-0.307692,0.555556,-0.187773,-0.604396,-0.735849,-0.137255,-0.371429,-0.333333
711,2,0.26087,0.615385,0.611111,-0.152838,-0.692308,-0.849057,0.477124,-0.828571,0.333333
712,1,0.173913,0.615385,0.722222,-0.10917,-0.604396,-0.698113,0.124183,-0.6,0
713,1,0.391304,-0.0769231,0.666667,-0.20524,-0.692308,-0.698113,0.124183,-0.6,0
714,1,0.478261,0.538462,0.888889,-0.0655022,-0.648352,-0.660377,0.398693,-0.714286,0.333333
715,2,-0.0869565,-0.153846,-0.166667,-0.283843,-0.450549,-0.773585,-0.464052,-0.0857143,-0.666667
716,0,0.173913,0.461538,0.916667,0.0567686,-0.538462,-0.698113,0.437908,-0.771429,0.333333
717,1,0.0434783,-0.384615,0.333333,-0.30131,-0.736264,-0.735849,-0.176471,-0.314286,-0.333333
718,2,0,0,-0.0555556,-0.144105,-0.406593,-0.886792,-0.333333,-0.257143,-0.5
719,0,0.347826,0.461538,0.944444,-0.406114,-0.868132,-0.698113,0.398693,-0.771429,0.333333
720,1,0.347826,0.538462,0.694444,-0.170306,-0.604396,-0.660377,0.320261,-0.714286,0.166667
721,0,-0.217391,-0.615385,0,-0.406114,-0.692308,-0.773585,-0.281046,-0.2,-0.5
722,1,0.391304,0.615385,0.888889,0.135371,-0.494505,-0.622642,0.346405,-0.714286,0.166667
723,3,-0.0869565,-0.0769231,0.25,-0.484716,-0.538462,-0.698113,-0.411765,0.0285714,-0.5
724,0,0.391304,0,0.666667,-0.20524,-0.692308,-0.735849,0.0588235,-0.542857,-0.166667
725,3,-0.0869565,-0.0769231,0.25,-0.510917,-0.648352,-0.698113,-0.398693,-0.0285714,-0.5
726,3,-0.217391,-0.692308,0,-0.703057,-0.824176,-0.773585,-0.738562,0.428571,-0.833333
727,1,0.26087,0.153846,0.805556,-0.0393013,-0.626374,-0.698113,0.163399,-0.6,0
728,2,0,-0.153846,-0.222222,-0.248908,-0.494505,-0.811321,-0.437908,-0.142857,-0.666667
729,0,-0.478261,-0.769231,-0.111111,-0.799127,-0.802198,-0.811321,-0.803922,0.6,-0.833333
730,0,0.304348,0.153846,0.555556,0.117904,-0.472527,-0.698113,0.215686,-0.657143,0
731,0,0.217391,0.692308,0.861111,-0.161572,-0.692308,-0.660377,0.477124,-0.771429,0.333333
732,2,0.304348,0.461538,0.75,-0.423581,-0.89011,-0.811321,0.620915,-0.885714,0.5
733,3,-0.478261,-0.0769231,-0.0833333,-0.449782,-0.516484,-0.773585,-0.594771,0.142857,-0.833333
734,2,0.782609,0.846154,0.722222,-0.327511,-0.89011,-0.849057,0.895425,-1,0.833333
735,3,-0.347826,-0.461538,-0.583333,-0.912664,-0.868132,-0.811321,-0.738562,0.542857,-0.833333
736,0,-0.434783,-0.692308,0.0277778,-0.650655,-0.846154,-0.811321,-0.45098,-0.0285714,-0.666667
737,1,0.26087,0.384615,0.777778,-0.0131004,-0.56044,-0.698113,0.202614,-0.657143,0
738,2,0.391304,0.384615,0.472222,-0.510917,-0.912088,-0.811321,0.372549,-0.771429,0.166667
739,2,0.173913,0.307692,0.611111,-0.126638,-0.648352,-0.849057,0.385621,-0.771429,0.166667
740,3,0,-0.153846,0.25,-0.458515,-0.582418,-0.698113,-0.437908,-0.0285714,-0.666667
741,1,0.565217,0.461538,0.777778,-0.170306,-0.714286,-0.622642,0.346405,-0.714286,0.166667
742,2,-0.391304,-0.538462,-0.0555556,-0.467249,-0.582418,-0.849057,-0.568627,0.0857143,-0.666667
743,0,-0.26087,-0.384615,0.0555556,-0.641921,-0.824176,-0.811321,-0.660131,0.257143,-0.833333
744,1,0.0869565,0.153846,0.694444,-0.135371,-0.604396,-0.735849,0.111111,-0.6,0
745,3,0,0,0.333333,-0.388646,-0.538462,-0.698113,-0.437908,-0.0285714,-0.666667
746,2,-0.478261,-0.230769,-0.194444,-0.676856,-0.67033,-0.811321,-0.477124,0.0285714,-0.666667
747,3,-0.217391,-0.307692,-0.277778,-0.668122,-0.758242,-0.735849,-0.712418,0.371429,-0.833333
748,2,-0.695652,-0.230769,-0.222222,-0.834061,-0.868132,-0.811321,-0.503268,0.142857,-0.666667
749,3,-0.130435,0,0.25,-0.432314,-0.582418,-0.735849,-0.490196,0.0285714,-0.666667
750,1,-0.130435,0.384615,0.388889,-0.0829694,-0.516484,-0.773585,-0.0718954,-0.428571,-0.166667
751,1,0,-0.461538,0.0555556,-0.423581,-0.758242,-0.811321,-0.189542,-0.314286,-0.333333
752,3,-0.478261,-0.769231,-0.694444,-0.90393,-0.802198,-0.886792,-0.908497,0.771429,-1
753,2,0.173913,-0.769231,-0.0833333,-0.170306,-0.428571,-0.849057,-0.346405,-0.2,-0.5
754,1,-0.217391,-0.769231,-0.111111,-0.49345,-0.714286,-0.773585,-0.503268,0.0285714,-0.666667
755,3,-0.217391,-0.384615,-0.333333,-0.615721,-0.692308,-0.773585,-0.777778,0.428571,-0.833333
756,3,-0.434783,-0.538462,-0.5,-0.816594,-0.824176,-0.886792,-0.934641,0.771429,-1
757,1,-0.0434783,0.538462,0.527778,-0.144105,-0.604396,-0.698113,0.0588235,-0.542857,-0.166667
758,1,-0.217391,-0.230769,-0.111111,-0.668122,-0.802198,-0.811321,-0.51634,0.0857143,-0.666667
759,2,-0.652174,-0.0769231,-0.222222,-0.71179,-0.714286,-0.811321,-0.477124,0.0857143,-0.666667
760,3,-0.0869565,0.307692,0.222222,-0.703057,-0.78022,-0.698113,-0.424837,0.0285714,-0.5
761,0,0.478261,-0.0769231,0.444444,-0.187773,-0.67033,-0.698113,-0.00653595,-0.485714,-0.166667
762,1,0.826087,0.384615,0.666667,-0.152838,-0.714286,-0.622642,0.0980392,-0.542857,0
763,3,-0.26087,-0.153846,-0.194444,-0.580786,-0.626374,-0.811321,-0.699346,0.314286,-0.833333
764,0,0.26087,0.461538,0.611111,0.0567686,-0.472527,-0.698113,0.333333,-0.714286,0.166667
765,1,0.304348,0.538462,0.833333,-0.406114,-0.824176,-0.698113,0.30719,-0.657143,0.166667
766,2,-0.521739,-0.230769,-0.166667,-0.834061,-0.846154,-0.773585,-0.490196,0.0857143,-0.666667
767,1,0.0869565,-0.615385,0.0555556,-0.240175,-0.604396,-0.773585,-0.254902,-0.257143,-0.5
768,2,-0.347826,-0.538462,-0.166667,-0.458515,-0.582418,-0.811321,-0.529412,0.0285714,-0.666667
769,0,-0.217391,0,0.694444,-0.170306,-0.604396,-0.735849,0.0980392,-0.542857,0
770,1,-0.217391,-0.769231,0.194444,-0.49345,-0.692308,-0.773585,-0.607843,0.2,-0.666667
771,2,-0.695652,-0.153846,-0.222222,-0.860262,-0.868132,-0.773585,-0.490196,0.0857143,-0.666667
772,0,0.0434783,0.153846,0.805556,-0.0567686,-0.626374,-0.660377,0.163399,-0.6,0
773,0,-0.173913,0.461538,0.472222,-0.126638,-0.56044,-0.735849,0.00653595,-0.485714,-0.166667
774,2,-0.391304,-0.307692,-0.166667,-0.694323,-0.736264,-0.811321,-0.51634,0.0857143,-0.666667
775,3,-0.0869565,-0.692308,-0.111111,-0.633188,-0.714286,-0.735849,-0.72549,0.371429,-0.833333
776,2,0.0434783,-0.615385,-0.0277778,-0.266376,-0.538462,-0.849057,-0.228758,-0.371429,-0.5
777,1,0,-0.0769231,0.694444,-0.152838,-0.582418,-0.735849,0.0457516,-0.542857,-0.166667
778,2,0.434783,0.538462,0.611111,-0.563319,-1,-0.924528,0.633987,-0.885714,0.5
779,1,0.652174,0.307692,0.75,-0.170306,-0.714286,-0.660377,0.294118,-0.714286,0.166667
780,3,0,-0.538462,-0.333333,-0.938865,-0.978022,-0.773585,-0.712418,0.485714,-0.833333
781,1,0.565217,0.0769231,0.555556,-0.10917,-0.626374,-0.735849,0.124183,-0.6,0
782,3,-0.347826,-0.307692,-0.333333,-0.58952,-0.67033,-0.773585,-0.764706,0.428571,-0.833333
783,0,-0.391304,-0.153846,0.611111,-0.0655022,-0.494505,-0.698113,0.00653595,-0.485714,-0.166667
784,1,0.478261,0.615385,0.555556,-0.152838,-0.67033,-0.622642,0.385621,-0.714286,0.166667
785,3,-0.391304,-0.692308,-0.666667,-0.895197,-0.846154,-0.849057,-0.960784,0.828571,-1
786,2,-0.478261,-0.230769,-0.277778,-0.834061,-0.802198,-0.849057,-0.529412,0.142857,-0.666667
787,1,0.478261,0.692308,0.75,-0.0480349,-0.538462,-0.660377,0.398693,-0.771429,0.333333
788,3,-0.130435,-0.692308,-0.166667,-0.80786,-0.89011,-0.735849,-0.803922,0.542857,-0.833333
789,1,0.826087,0.461538,0.666667,-0.135371,-0.67033,-0.698113,0.372549,-0.714286,0.166667
790,1,-0.26087,-0.538462,0.25,-0.510917,-0.736264,-0.811321,-0.333333,-0.142857,-0.5
791,2,-0.478261,-0.230769,-0.277778,-0.860262,-0.846154,-0.886792,-0.529412,0.142857,-0.666667
792,3,-0.434783,-0.230769,-0.222222,-0.598253,-0.626374,-0.735849,-0.660131,0.257143,-0.833333
793,0,0.173913,0.384615,0.777778,-0.484716,-0.89011,-0.698113,0.228758,-0.657143,0
794,2,0.0869565,0,0.333333,-0.240175,-0.648352,-0.849057,0.0457516,-0.542857,-0.166667
795,2,-0.391304,-0.384615,0,-0.467249,-0.56044,-0.811321,-0.529412,0.0857143,-0.666667
796,3,-0.565217,-0.461538,-0.638889,-0.912664,-0.868132,-0.849057,-0.738562,0.542857,-0.833333
797,0,-0.478261,-0.615385,-0.361111,-0.772926,-0.824176,-0.811321,-0.869281,0.657143,-1
798,1,0.652174,0.538462,0.888889,-0.0655022,-0.692308,-0.660377,0.24183,-0.657143,0
799,0,0.304348,0.769231,0.666667,-0.292576,-0.736264,-0.660377,0.359477,-0.714286,0.166667
800,2,-0.173913,-0.538462,0,-0.336245,-0.472527,-0.849057,-0.477124,-0.0285714,-0.666667
801,3,-0.347826,-0.384615,0.111111,-0.624454,-0.67033,-0.773585,-0.555556,0.0857143,-0.666667
802,0,-0.521739,-0.615385,-0.444444,-0.790393,-0.802198,-0.886792,-0.738562,0.371429,-0.833333
803,0,-0.304348,-0.153846,0.111111,-0.240175,-0.582418,-0.849057,-0.346405,-0.2,-0.5
804,2,-0.130435,0.0769231,0.222222,-0.117904,-0.472527,-0.811321,-0.163399,-0.428571,-0.333333
805,0,0.347826,0.461538,0.694444,-0.10917,-0.67033,-0.698113,0.124183,-0.6,0
806,2,-0.652174,-0.230769,-0.222222,-0.615721,-0.626374,-0.811321,-0.503268,0.0857143,-0.666667
807,1,-0.347826,-0.0769231,0.166667,-0.554585,-0.802198,-0.773585,-0.45098,-0.0285714,-0.666667
808,1,0.304348,0.384615,0.805556,-0.388646,-0.802198,-0.660377,0.281046,-0.657143,0.166667
809,2,-0.565217,0,-0.222222,-0.694323,-0.736264,-0.849057,-0.503268,0.0285714,-0.666667
810,1,-0.73913,-0.615385,-0.583333,-0.860262,-0.824176,-0.886792,-0.607843,0.257143,-0.666667
811,0,0.0434783,0.692308,0.75,-0.187773,-0.648352,-0.660377,0.346405,-0.714286,0.166667
812,0,-0.565217,-0.538462,-0.194444,-0.799127,-0.846154,-0.886792,-0.699346,0.314286,-0.833333
813,2,0.0869565,-0.615385,-0.111111,-0.231441,-0.516484,-0.886792,-0.294118,-0.314286,-0.5
814,3,-0.26087,0.153846,0.0277778,-0.755459,-0.802198,-0.698113,-0.411765,0.0285714,-0.5
815,2,-0.478261,-0.230769,-0.277778,-0.834061,-0.824176,-0.811321,-0.503268,0.0857143,-0.666667
816,2,-0.652174,-0.0769231,-0.222222,-0.563319,-0.516484,-0.245283,-0.490196,0.0857143,-0.666667
817,3,-0.26087,0.153846,0.25,-0.537118,-0.626374,-0.660377,-0.359477,-0.0285714,-0.5
818,1,0.347826,0.538462,0.888889,-0.126638,-0.626374,-0.660377,0.411765,-0.714286,0.333333
819,0,-0.0434783,-0.230769,0.555556,-0.144105,-0.604396,-0.698113,0.00653595,-0.485714,-0.166667
820,1,-0.130435,-0.307692,0.611111,-0.231441,-0.648352,-0.735849,-0.0457516,-0.428571,-0.166667
821,1,-0.391304,-0.615385,-0.138889,-0.834061,-0.868132,-0.773585,-0.673203,0.314286,-0.833333
822,0,0.347826,0.769231,0.555556,0.10917,-0.406593,-0.660377,0.411765,-0.771429,0.333333
823,3,-0.0434783,-0.384615,0.166667,-0.423581,-0.604396,-0.735849,-0.568627,0.142857,-0.666667
824,0,0.391304,0.615385,0.805556,-0.0480349,-0.56044,-0.698113,0.150327,-0.6,0
825,0,0.434783,0.692308,0.555556,-0.196507,-0.714286,-0.622642,0.424837,-0.771429,0.333333
826,0,-0.434783,-0.538462,0.222222,-0.606987,-0.78022,-0.773585,-0.424837,-0.0285714,-0.5
827,0,-0.0434783,0.230769,0.444444,-0.222707,-0.67033,-0.698113,-0.137255,-0.371429,-0.333333
828,0,0.130435,0.846154,0.666667,-0.362445,-0.846154,-0.584906,0.464052,-0.771429,0.333333
829,3,-0.304348,-0.307692,-0.277778,-0.816594,-0.868132,-0.811321,-0.751634,0.428571,-0.833333
830,3,-0.0434783,0.230769,0.166667,-0.694323,-0.802198,-0.660377,-0.385621,-0.0285714,-0.5
831,2,0.0434783,-0.692308,-0.166667,-0.39738,-0.582418,-0.811321,-0.490196,-0.0285714,-0.666667
832,2,0.173913,0.0769231,-0.166667,-0.292576,-0.494505,-0.811321,-0.346405,-0.2,-0.5
833,1,0.521739,0.230769,0.916667,-0.126638,-0.692308,-0.660377,0.30719,-0.714286,0.166667
834,1,-0.173913,0,0.194444,-0.563319,-0.802198,-0.849057,-0.372549,-0.142857,-0.5
835,1,-0.608696,-0.769231,-0.694444,-0.912664,-0.868132,-0.924528,-0.699346,0.371429,-0.833333
836,2,0.652174,0.923077,0.805556,-0.310044,-0.912088,-0.849057,1,-1,1
837,3,-0.391304,-0.0769231,-0.277778,-0.694323,-0.758242,-0.773585,-0.633987,0.2,-0.833333
838,1,-0.0869565,0,0.0277778,-0.432314,-0.714286,-0.773585,-0.398693,-0.0857143,-0.5
839,3,-0.0434783,-0.230769,0,-0.668122,-0.78022,-0.698113,-0.490196,0.0285714,-0.666667
840,3,-0.26087,-0.153846,-0.111111,-0.537118,-0.626374,-0.773585,-0.673203,0.257143,-0.833333
841,0,-0.130435,-0.923077,-0.277778,-0.68559,-0.802198,-0.811321,-0.764706,0.428571,-0.833333
842,1,-0.130435,-0.538462,0.305556,-0.310044,-0.626374,-0.773585,-0.254902,-0.2,-0.5
843,3,-0.304348,0,0.222222,-0.484716,-0.582418,-0.660377,-0.385621,-0.0285714,-0.5
844,1,0.434783,0.615385,0.694444,0.0305677,-0.56044,-0.622642,0.437908,-0.771429,0.333333
845,1,-0.434783,-0.769231,0.0555556,-0.633188,-0.758242,-0.811321,-0.699346,0.371429,-0.833333
846,3,-0.478261,-0.769231,-0.277778,-0.834061,-0.824176,-0.886792,-0.895425,0.714286,-1
