id,y,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
207,0,-0.173913,0,0.0833333,-0.371179,-0.626374,-0.773585,-0.346405,-0.142857,-0.5,-0.114286,-0.442105,-0.491607,-0.132075,-0.789474,-0.818182,-0.512195,0,0.133333
209,2,-0.434783,0,-0.166667,-0.606987,-0.604396,-0.773585,-0.51634,0.0857143,-0.666667,-0.2,-0.578947,-0.647482,-0.0440252,-0.526316,-0.454545,-0.707317,-0.533333,-0.533333
211,0,-0.0869565,-0.538462,0.361111,-0.213974,-0.67033,-0.735849,-0.215686,-0.314286,-0.333333,-0.514286,-0.357895,-0.376499,-0.849057,-0.894737,-0.636364,0.121951,0.666667,0.866667
213,2,-0.26087,-0.384615,-0.138889,-0.432314,-0.538462,-0.811321,-0.503268,0.0285714,-0.666667,-0.428571,-0.526316,-0.635492,-0.396226,-0.684211,-0.727273,-0.121951,0.0666667,0.0666667
214,2,0.347826,0.230769,0.361111,-0.441048,-0.846154,-0.924528,0.30719,-0.714286,0.166667,0,0.136842,0.194245,0.119497,-0.5,-0.909091,0.121951,-0.0666667,-0.466667
217,1,-0.521739,-0.153846,0.0277778,-0.598253,-0.736264,-0.886792,-0.477124,0.0285714,-0.666667,-0.285714,-0.526316,-0.616307,-0.144654,-0.526316,-0.272727,-0.902439,-0.533333,-0.6
219,2,-0.565217,-0.153846,-0.222222,-0.650655,-0.692308,-0.773585,-0.542484,0.0857143,-0.666667,-0.285714,-0.578947,-0.661871,-0.106918,-0.605263,-0.909091,-0.95122,-0.4,-0.333333
220,3,-0.478261,-0.538462,-0.527778,-0.80786,-0.802198,-0.849057,-0.973856,0.828571,-1,-0.514286,-0.957895,-0.973621,-0.54717,-0.868421,0.545455,-0.658537,0.4,0.4
221,0,0.130435,0.692308,0.694444,-0.10917,-0.67033,-0.584906,0.437908,-0.771429,0.333333,0.771429,0,0.290168,0.308176,-0.684211,-0.818182,-0.853659,-0.333333,0
224,2,-0.652174,-0.153846,-0.111111,-0.694323,-0.714286,-0.849057,-0.464052,0.0285714,-0.666667,-0.2,-0.473684,-0.609113,-0.132075,-0.421053,-0.909091,-0.268293,-0.6,-0.666667
225,1,-0.434783,-0.384615,-0.277778,-0.746725,-0.802198,-0.849057,-0.686275,0.314286,-0.833333,-0.485714,-0.736842,-0.784173,-0.333333,-0.605263,-0.545455,-0.317073,-0.533333,-0.466667
226,3,-0.130435,-0.384615,0.0833333,-0.519651,-0.648352,-0.773585,-0.581699,0.142857,-0.666667,-0.0857143,-0.631579,-0.70024,-0.685535,-0.789474,-0.636364,-0.560976,0.266667,0.466667
227,1,0.478261,0.615385,0.611111,-0.0742358,-0.582418,-0.660377,0.385621,-0.714286,0.166667,0.457143,-0.0421053,0.247002,0.345912,-0.684211,0.272727,-1,-0.2,0.0666667
230,1,-0.434783,-0.384615,-0.333333,-0.615721,-0.692308,-0.886792,-0.503268,0.0857143,-0.666667,-0.428571,-0.631579,-0.642686,-0.194969,-0.447368,-0.545455,-0.609756,-0.6,-0.733333
231,3,-0.478261,-0.846154,-0.805556,-0.947598,-0.824176,-0.962264,-0.934641,0.771429,-1,-0.885714,-0.936842,-0.954436,-0.622642,-0.210526,-0.545455,-0.560976,-0.733333,-0.8
233,2,-0.652174,-0.153846,-0.222222,-0.860262,-0.868132,-0.849057,-0.490196,0.0857143,-0.666667,-0.171429,-0.578947,-0.642686,-0.132075,-0.289474,-0.636364,-0.756098,-0.8,-0.866667
237,2,0,-0.692308,-0.0555556,-0.170306,-0.406593,-0.886792,-0.30719,-0.257143,-0.5,-0.714286,-0.389474,-0.436451,-0.660377,-0.657895,-0.909091,-0.853659,0.333333,0.266667
239,0,0.173913,0.692308,0.694444,-0.257642,-0.78022,-0.698113,0.437908,-0.771429,0.333333,0.685714,0,0.311751,0.283019,-0.684211,-0.363636,-0.170732,-0.2,0.0666667
241,0,-0.304348,-0.769231,0.0277778,-0.406114,-0.67033,-0.773585,-0.411765,-0.0857143,-0.666667,-0.8,-0.536842,-0.561151,-0.786164,-0.894737,-0.545455,0.0731707,0.466667,0.6
243,2,-0.478261,-0.307692,-0.472222,-0.755459,-0.758242,-0.811321,-0.51634,0.142857,-0.666667,-0.257143,-0.621053,-0.673861,-0.207547,-0.368421,-0.272727,-0.804878,-0.8,-0.933333
244,1,0.217391,0.692308,0.888889,0.0829694,-0.516484,-0.622642,0.346405,-0.714286,0.166667,0.428571,0.0421053,0.199041,0.320755,-0.684211,-0.818182,-0.219512,-0.2,0.2
245,3,-0.478261,0.0769231,-0.0277778,-0.851528,-0.868132,-0.735849,-0.411765,0.0285714,-0.5,0.342857,-0.6,-0.582734,-0.157233,-0.526316,-0.909091,-0.658537,-0.6,-0.333333
247,2,-0.0434783,-0.769231,-0.0833333,-0.240175,-0.428571,-0.849057,-0.424837,-0.142857,-0.666667,-0.771429,-0.431579,-0.544365,-0.811321,-0.684211,-0.818182,-0.0731707,0.533333,0.533333
249,0,0.304348,0.692308,0.75,-0.0655022,-0.604396,-0.660377,0.30719,-0.714286,0.166667,0.342857,0.0421053,0.172662,0.761006,-0.657895,-0.545455,-0.219512,-0.2,0
250,1,-0.478261,-0.923077,-0.638889,-0.799127,-0.758242,-0.849057,-0.947712,0.828571,-1,-0.914286,-0.926316,-0.968825,-0.773585,-0.710526,-0.727273,-0.0243902,-0.4,-0.466667
251,3,-0.0434783,-0.615385,-0.277778,-0.80786,-0.89011,-0.773585,-0.72549,0.485714,-0.833333,-0.371429,-0.705263,-0.834532,-0.610063,-0.5,0,-0.609756,-0.466667,-0.866667
253,3,-0.521739,-0.153846,0.111111,-0.68559,-0.758242,-0.660377,-0.424837,0.0285714,-0.5,0.114286,-0.621053,-0.604317,-0.157233,-0.605263,-0.545455,-0.170732,-0.533333,-0.2
257,1,-0.217391,-0.769231,0.0277778,-0.537118,-0.802198,-0.811321,-0.437908,-0.0857143,-0.666667,-0.771429,-0.505263,-0.57554,-0.823899,-0.842105,-0.272727,-0.268293,0.266667,0.333333
260,0,0.0869565,0.923077,0.694444,-0.0917031,-0.604396,-0.622642,0.490196,-0.771429,0.333333,0.828571,0,0.352518,0.345912,-0.684211,-0.454545,-0.95122,-0.4,0
266,2,-0.695652,-0.0769231,-0.138889,-0.790393,-0.802198,-0.811321,-0.490196,0.0857143,-0.666667,-0.171429,-0.568421,-0.633094,-0.157233,-0.473684,-0.727273,-0.219512,-0.666667,-0.6
270,3,-0.565217,-0.692308,-0.388889,-0.921397,-0.868132,-0.849057,-0.869281,0.657143,-1,-0.685714,-0.863158,-0.918465,-0.672956,-0.473684,-1,-0.658537,-0.666667,-0.733333
271,2,-0.608696,-0.0769231,-0.222222,-0.598253,-0.516484,-0.886792,-0.529412,0.0857143,-0.666667,-0.257143,-0.589474,-0.669065,-0.0566038,-0.447368,-0.545455,-1,-0.666667,-0.8
272,1,-0.130435,0.0769231,0.333333,-0.161572,-0.582418,-0.811321,-0.202614,-0.314286,-0.333333,-0.0571429,-0.294737,-0.357314,0.207547,-0.815789,-1,-0.853659,0.266667,0.4
274,3,0,-0.0769231,0.111111,-0.49345,-0.648352,-0.735849,-0.555556,0.142857,-0.666667,-0.142857,-0.673684,-0.683453,-0.345912,-0.868421,-0.545455,-0.512195,0.533333,0.733333
275,2,0.478261,0.846154,0.833333,-0.344978,-0.912088,-0.773585,0.895425,-1,0.833333,0.542857,0.526316,0.846523,0.54717,-0.368421,-0.818182,-0.0243902,-0.666667,-0.8
276,2,-0.391304,-0.153846,-0.166667,-0.344978,-0.384615,-0.849057,-0.555556,0.0857143,-0.666667,-0.342857,-0.610526,-0.659472,-0.132075,-0.736842,-0.454545,-0.95122,0.2,0.333333
278,0,-0.434783,-0.384615,-0.277778,-0.781659,-0.824176,-0.811321,-0.699346,0.371429,-0.833333,-0.485714,-0.747368,-0.803357,-0.295597,-0.605263,-0.727273,-0.804878,-0.733333,-0.6
279,1,0.565217,0.615385,0.916667,0.0567686,-0.538462,-0.660377,0.333333,-0.714286,0.166667,0.457143,0.0105263,0.177458,0.295597,-0.763158,0,0.560976,-0.133333,0.4
283,2,-0.434783,0,-0.0833333,-0.816594,-0.78022,-0.849057,-0.490196,0.0857143,-0.666667,-0.171429,-0.578947,-0.640288,-0.00628931,-0.394737,-0.181818,-0.463415,-0.733333,-0.8
287,2,-0.565217,-0.384615,-0.166667,-0.554585,-0.604396,-0.811321,-0.581699,0.142857,-0.666667,-0.342857,-0.6,-0.70024,-0.522013,-0.684211,-0.636364,-0.414634,-0.2,-0.0666667
289,0,0,0.0769231,0.75,-0.0305677,-0.516484,-0.698113,0.150327,-0.6,0,-0.171429,-0.0526316,-0.00719424,0.144654,-0.631579,-0.454545,-0.707317,-0.266667,-0.133333
291,3,0.0869565,-0.615385,-0.277778,-0.772926,-0.824176,-0.811321,-0.764706,0.428571,-0.833333,-0.428571,-0.684211,-0.839329,-0.823899,-0.736842,-0.727273,-0.414634,0,-0.133333
292,3,-0.304348,-0.0769231,0.138889,0.240175,0.208791,0.54717,-0.437908,0.0285714,-0.5,0.2,-0.263158,-0.609113,-0.144654,-0.184211,-0.181818,-0.170732,-0.533333,-0.266667
294,3,-0.130435,-0.769231,-0.361111,-0.694323,-0.78022,-0.773585,-0.738562,0.371429,-0.833333,-0.485714,-0.705263,-0.817746,-0.849057,-0.789474,-0.727273,0.317073,0.133333,0.333333
295,2,0.565217,0.692308,0.722222,-0.432314,-0.912088,-0.849057,0.686275,-0.942857,0.5,0.342857,0.421053,0.645084,0.735849,-0.342105,-0.0909091,-0.463415,-0.466667,-0.866667
296,2,-0.26087,-0.615385,-0.0277778,-0.475983,-0.626374,-0.811321,-0.490196,-0.0285714,-0.666667,-0.628571,-0.6,-0.613909,-0.622642,-0.815789,-1,-1,0.266667,0.533333
297,2,0.0869565,0.461538,0.277778,-0.100437,-0.516484,-0.886792,0.0457516,-0.6,-0.166667,0.228571,-0.136842,-0.0743405,0.408805,-0.578947,-0.636364,-0.707317,0.2,-0.0666667
298,1,-0.608696,-0.692308,-0.277778,-0.80786,-0.846154,-0.811321,-0.738562,0.485714,-0.833333,-0.742857,-0.810526,-0.83693,-0.584906,-0.657895,0.545455,-0.658537,-0.533333,-0.6
299,1,-0.217391,-0.461538,0.611111,-0.231441,-0.626374,-0.735849,-0.150327,-0.314286,-0.333333,-0.514286,-0.326316,-0.326139,-0.295597,-0.815789,-0.181818,0.707317,0.266667,0.6
300,2,0.0869565,-0.461538,0.0277778,-0.414847,-0.692308,-0.849057,-0.215686,-0.371429,-0.333333,-0.4,-0.294737,-0.345324,-0.597484,-0.657895,-0.636364,-0.170732,0.533333,0.333333
304,3,-0.304348,-0.769231,-0.222222,-0.606987,-0.714286,-0.773585,-0.72549,0.371429,-0.833333,-0.542857,-0.757895,-0.805755,-0.874214,-0.921053,-0.454545,-0.121951,0.666667,0.866667
305,2,-0.478261,-0.0769231,-0.166667,-0.772926,-0.758242,-0.773585,-0.490196,0.0857143,-0.666667,-0.2,-0.568421,-0.640288,-0.0188679,-0.473684,-0.818182,-0.756098,-0.666667,-0.666667
306,2,-0.434783,-0.0769231,-0.0833333,-0.580786,-0.648352,-0.849057,-0.51634,0.0285714,-0.666667,-0.228571,-0.578947,-0.63789,-0.157233,-0.684211,-0.454545,-0.95122,-0.133333,0
308,0,0.478261,0.461538,0.75,-0.283843,-0.78022,-0.660377,0.333333,-0.714286,0.166667,0.257143,-0.0842105,0.179856,0.00628931,-0.815789,-0.454545,-0.756098,-0.133333,0.133333
314,0,0,0.461538,0.777778,0.0305677,-0.56044,-0.735849,0.124183,-0.6,0,0.285714,-0.0842105,-0.028777,0.471698,-0.789474,0.0909091,-0.0243902,0.0666667,0.333333
320,2,0.26087,0.384615,0.444444,-0.213974,-0.714286,-0.849057,0.411765,-0.771429,0.333333,0.257143,0.231579,0.311751,0.257862,-0.447368,-0.363636,-0.658537,-0.2,-0.666667
322,2,0.73913,0.846154,0.916667,-0.213974,-0.802198,-0.849057,0.934641,-1,0.833333,0.628571,0.663158,0.913669,0.91195,-0.315789,0,0.0243902,-0.6,-0.866667
327,0,0.434783,0.230769,0.555556,-0.152838,-0.692308,-0.698113,-0.0980392,-0.428571,-0.333333,0.142857,-0.294737,-0.256595,-0.106918,-0.921053,0.727273,-0.268293,0.733333,0.866667
328,0,-0.304348,-0.153846,0.166667,-0.720524,-0.846154,-0.849057,-0.51634,0.0857143,-0.666667,-0.257143,-0.578947,-0.645084,-0.257862,-0.763158,-0.0909091,-0.317073,-0.2,-0.2
329,3,-0.130435,-0.230769,0.333333,-0.423581,-0.582418,-0.735849,-0.503268,0.0857143,-0.666667,-0.171429,-0.642105,-0.640288,-0.572327,-0.842105,-0.818182,-0.170732,0.333333,0.666667
330,1,-0.304348,-0.615385,0.111111,-0.432314,-0.736264,-0.811321,-0.359477,-0.142857,-0.5,-0.628571,-0.410526,-0.508393,-0.647799,-0.763158,-0.545455,-0.268293,0.0666667,0.0666667
333,0,0.130435,0.846154,0.916667,0.0131004,-0.582418,-0.660377,0.424837,-0.771429,0.333333,0.657143,0.0947368,0.297362,0.597484,-0.710526,-0.0909091,0.219512,-0.2,0.266667
335,2,0.478261,0.846154,0.722222,-0.30131,-0.824176,-0.811321,0.594771,-0.885714,0.5,0.514286,0.189474,0.529976,0.509434,-0.526316,-0.363636,-0.463415,-0.266667,-0.6
336,1,0.565217,0.615385,0.75,-0.117904,-0.648352,-0.660377,0.437908,-0.771429,0.333333,0.628571,0.0421053,0.285372,0.308176,-0.684211,-0.454545,-0.317073,-0.266667,0.266667
337,3,-0.304348,-0.153846,0,-0.816594,-0.846154,-0.698113,-0.424837,0.0285714,-0.5,-0.0571429,-0.652632,-0.597122,-0.157233,-0.552632,0.0909091,-0.414634,-0.466667,-0.2
343,1,-0.565217,-0.692308,-0.611111,-0.764192,-0.692308,-0.924528,-0.699346,0.371429,-0.833333,-0.742857,-0.768421,-0.791367,-0.597484,-0.315789,-0.727273,-0.707317,-0.733333,-0.866667
349,3,-0.0434783,-0.153846,0.222222,-0.528384,-0.67033,-0.698113,-0.568627,0.142857,-0.666667,-0.142857,-0.652632,-0.693046,-0.283019,-0.868421,-0.0909091,-0.707317,0.533333,0.666667
350,0,-0.304348,-0.461538,-0.194444,-0.624454,-0.758242,-0.849057,-0.738562,0.371429,-0.833333,-0.457143,-0.736842,-0.817746,-0.471698,-0.947368,0.454545,-0.707317,0.8,0.866667
351,0,0.0434783,0,0.694444,-0.0742358,-0.582418,-0.773585,0.0457516,-0.485714,-0.166667,-0.0571429,-0.178947,-0.131894,-0.245283,-0.815789,-0.909091,0.560976,0,0.266667
353,3,-0.217391,0,0.0555556,-0.615721,-0.692308,-0.735849,-0.542484,0.0857143,-0.666667,-0.0285714,-0.6,-0.666667,0.132075,-0.710526,0.181818,-0.463415,-0.133333,0.266667
354,2,-0.652174,0.0769231,-0.194444,-0.633188,-0.626374,-0.849057,-0.490196,0.0285714,-0.666667,-0.171429,-0.568421,-0.625899,0.081761,-0.578947,-0.545455,-1,-0.533333,-0.533333
355,1,0.0869565,0.307692,0.388889,-0.231441,-0.648352,-0.735849,-0.150327,-0.371429,-0.333333,0.0571429,-0.315789,-0.309353,0.106918,-0.842105,-0.0909091,-0.95122,0.133333,0.333333
357,2,-0.217391,-0.0769231,0,-0.414847,-0.516484,-0.811321,-0.503268,0.0285714,-0.666667,-0.257143,-0.578947,-0.625899,-0.119497,-0.736842,0.0909091,-0.95122,0.266667,0.333333
360,0,0.173913,0.230769,0.555556,-0.10917,-0.648352,-0.735849,-0.0326797,-0.485714,-0.166667,0.0857143,-0.242105,-0.196643,-0.157233,-0.921053,-0.727273,-0.756098,0.4,0.6
363,1,-0.0434783,0.0769231,0.138889,-0.371179,-0.736264,-0.811321,-0.267974,-0.257143,-0.5,-0.0285714,-0.305263,-0.422062,-0.0440252,-0.789474,-0.636364,-0.804878,0,0.133333
368,1,-0.608696,-0.692308,-0.472222,-0.737991,-0.648352,-0.811321,-0.699346,0.428571,-0.833333,-0.714286,-0.778947,-0.808153,-0.572327,-0.394737,0,0.170732,-0.8,-0.733333
369,2,-0.521739,-0.0769231,-0.222222,-0.615721,-0.626374,-0.849057,-0.555556,0.142857,-0.666667,-0.314286,-0.6,-0.681055,-0.106918,-0.578947,-0.545455,-0.95122,-0.533333,-0.6
371,2,0,-0.384615,0.0277778,-0.362445,-0.626374,-0.886792,-0.150327,-0.428571,-0.333333,-0.542857,-0.210526,-0.278177,-0.509434,-0.605263,-1,-0.804878,0.333333,0.133333
374,2,0,0.0769231,0.0277778,-0.126638,-0.450549,-0.849057,-0.281046,-0.314286,-0.5,-0.0857143,-0.389474,-0.41247,-0.081761,-0.736842,-0.454545,-0.219512,0.533333,0.466667
375,3,-0.391304,-0.769231,-0.638889,-0.886463,-0.758242,-0.924528,-0.921569,0.771429,-1,-0.8,-0.915789,-0.94964,-0.63522,-0.315789,-0.181818,-0.268293,-0.733333,-0.866667
376,2,0.565217,0.461538,0.527778,-0.257642,-0.758242,-0.924528,0.503268,-0.828571,0.333333,0.142857,0.389474,0.419664,0.358491,-0.394737,-1,-0.0731707,-0.266667,-0.666667
378,1,-0.391304,-0.692308,-0.444444,-0.755459,-0.78022,-0.849057,-0.79085,0.485714,-0.833333,-0.685714,-0.747368,-0.858513,-0.710692,-0.684211,-0.909091,-0.317073,-0.333333,-0.266667
380,0,0.391304,0.769231,0.611111,-0.0829694,-0.626374,-0.660377,0.372549,-0.714286,0.166667,0.571429,0,0.227818,0.345912,-0.657895,-0.818182,-0.0731707,-0.2,0.2
384,0,0.173913,0.384615,0.916667,0.0480349,-0.56044,-0.735849,0.372549,-0.771429,0.166667,0.257143,0.136842,0.247002,0.220126,-0.657895,-0.454545,-0.121951,-0.133333,0.2
386,3,-0.0869565,0.230769,0.305556,-0.519651,-0.626374,-0.698113,-0.411765,-0.0285714,-0.5,0.142857,-0.484211,-0.570743,0.18239,-0.578947,-0.636364,-1,-0.533333,-0.133333
388,3,-0.26087,0.0769231,0.25,-0.641921,-0.758242,-0.735849,-0.477124,0.0285714,-0.666667,0.0571429,-0.526316,-0.613909,-0.0566038,-0.631579,-0.636364,-0.902439,-0.333333,0.0666667
389,3,-0.0869565,0.0769231,0.25,1,1,0.773585,-0.437908,-0.0285714,-0.666667,0.0571429,1,-0.592326,-0.0188679,1,0.0909091,-0.560976,-0.2,0
394,2,-0.434783,0.0769231,-0.0277778,-0.467249,-0.538462,-0.849057,-0.45098,-0.0285714,-0.666667,-0.2,-0.515789,-0.58753,0.0188679,-0.605263,-0.363636,-0.853659,-0.2,-0.133333
395,1,-0.26087,0.230769,0.194444,-0.275109,-0.648352,-0.811321,-0.163399,-0.371429,-0.333333,0.0285714,-0.210526,-0.321343,0.421384,-0.710526,-0.909091,-0.902439,-0.133333,-0.0666667
397,2,0.521739,0.846154,0.833333,-0.362445,-0.912088,-0.886792,0.882353,-1,0.833333,0.485714,0.631579,0.8753,0.91195,-0.263158,0,-0.902439,-0.6,-1
399,2,0.0869565,-0.615385,-0.166667,-0.283843,-0.538462,-0.849057,-0.320261,-0.257143,-0.5,-0.485714,-0.378947,-0.450839,-0.748428,-0.684211,-0.727273,-0.170732,0.6,0.466667
401,1,0.478261,0.538462,0.888889,-0.0480349,-0.626374,-0.622642,0.228758,-0.657143,0,0.285714,-0.0947368,0.0623501,0.169811,-0.842105,0.909091,0.0731707,0.2,0.6
404,3,0,-0.538462,0.0277778,-0.510917,-0.67033,-0.773585,-0.633987,0.2,-0.833333,-0.0857143,-0.673684,-0.736211,-0.811321,-0.921053,0.363636,-0.853659,0.666667,0.8
405,0,0.304348,0.153846,0.694444,-0.126638,-0.67033,-0.622642,0.150327,-0.6,0,0.142857,-0.105263,-0.0143885,-0.308176,-0.815789,-0.272727,0.0731707,0.0666667,0.4
406,2,-0.347826,-0.461538,-0.0833333,-0.39738,-0.538462,-0.811321,-0.503268,0.0285714,-0.666667,-0.457143,-0.536842,-0.623501,-0.471698,-0.736842,-0.818182,-0.0243902,0.333333,0.266667
409,2,-0.434783,-0.0769231,-0.138889,-0.554585,-0.582418,-0.811321,-0.555556,0.0857143,-0.666667,-0.257143,-0.610526,-0.669065,-0.157233,-0.657895,-0.545455,-0.707317,-0.133333,0
410,1,-0.434783,-0.615385,0.277778,-0.379913,-0.714286,-0.735849,-0.24183,-0.257143,-0.333333,-0.542857,-0.357895,-0.402878,-0.63522,-0.763158,-0.909091,0.365854,0,0.2
411,1,-0.304348,-0.0769231,0.0277778,-0.266376,-0.626374,-0.735849,-0.359477,-0.142857,-0.5,-0.0571429,-0.368421,-0.505995,-0.18239,-0.815789,-0.636364,-0.902439,0.2,0.333333
413,2,-0.695652,-0.230769,-0.138889,-0.746725,-0.714286,-0.811321,-0.503268,0.0857143,-0.666667,-0.2,-0.578947,-0.64988,-0.157233,-0.421053,-0.454545,-0.268293,-0.733333,-0.8
414,0,-0.347826,-0.769231,0.0555556,-0.510917,-0.67033,-0.849057,-0.633987,0.257143,-0.833333,-0.857143,-0.673684,-0.752998,-0.748428,-0.815789,-0.636364,0.707317,0.2,0.4
415,3,-0.478261,-0.0769231,0.166667,-0.746725,-0.802198,-0.660377,-0.385621,-0.0285714,-0.5,0.0857143,-0.578947,-0.573141,-0.194969,-0.552632,-0.0909091,0.0243902,-0.533333,-0.2
417,2,-0.304348,-0.153846,-0.166667,-0.528384,-0.626374,-0.849057,-0.620915,0.2,-0.833333,-0.285714,-0.642105,-0.724221,-0.194969,-0.815789,-0.181818,-0.463415,0.133333,0.2
421,3,0,-0.538462,-0.5,-0.886463,-0.912088,-0.849057,-0.72549,0.485714,-0.833333,-0.4,-0.747368,-0.829736,-0.484277,-0.289474,-0.454545,-1,-0.666667,-0.933333
423,1,-0.26087,-0.923077,-0.277778,-0.528384,-0.736264,-0.811321,-0.633987,0.2,-0.833333,-0.828571,-0.631579,-0.726619,-0.899371,-0.947368,-0.909091,-0.853659,0.666667,0.733333
424,2,-0.478261,-0.0769231,-0.166667,-0.860262,-0.846154,-0.811321,-0.51634,0.0857143,-0.666667,-0.228571,-0.589474,-0.659472,-0.0314465,-0.421053,-0.272727,-0.804878,-0.666667,-0.8
425,0,-0.217391,-0.384615,0.472222,-0.187773,-0.604396,-0.735849,-0.0718954,-0.428571,-0.333333,-0.457143,-0.242105,-0.232614,-0.446541,-0.815789,0,0.170732,0.133333,0.266667
426,0,-0.304348,-0.769231,-0.194444,-0.668122,-0.78022,-0.811321,-0.699346,0.371429,-0.833333,-0.771429,-0.747368,-0.803357,-0.761006,-0.815789,-0.727273,0.756098,0.133333,0.466667
429,1,0.695652,0.307692,0.777778,-0.187773,-0.758242,-0.660377,0.254902,-0.657143,0.166667,0.171429,-0.0210526,0.0911271,-0.0314465,-0.789474,0.363636,0.0731707,0,0.4
